t 1 jL0300
6.4860000e-001 -1.5280564e-003 1.5280564e-003
6.4870000e-001 -1.5265299e-003 1.5265299e-003
6.4880000e-001 -1.5250049e-003 1.5250049e-003
6.4890000e-001 -1.5234814e-003 1.5234814e-003
6.4900000e-001 -1.5219595e-003 1.5219595e-003
6.4910000e-001 -1.5204390e-003 1.5204390e-003
6.4920000e-001 -1.5189201e-003 1.5189201e-003
6.4930000e-001 -1.5174027e-003 1.5174027e-003
6.4940000e-001 -1.5158868e-003 1.5158868e-003
6.4950000e-001 -1.5143724e-003 1.5143724e-003
6.4960000e-001 -1.5128596e-003 1.5128596e-003
6.4970000e-001 -1.5113482e-003 1.5113482e-003
6.4980000e-001 -1.5098384e-003 1.5098384e-003
6.4990000e-001 -1.5083301e-003 1.5083301e-003
6.5000000e-001 -1.5068232e-003 1.5068232e-003
6.5010000e-001 -1.5053179e-003 1.5053179e-003
6.5020000e-001 -1.5038141e-003 1.5038141e-003
6.5030000e-001 -1.5023118e-003 1.5023118e-003
6.5040000e-001 -1.5008110e-003 1.5008110e-003
6.5050000e-001 -1.4993117e-003 1.4993117e-003
6.5060000e-001 -1.4978138e-003 1.4978138e-003
6.5070000e-001 -1.4963175e-003 1.4963175e-003
6.5080000e-001 -1.4948227e-003 1.4948227e-003
6.5090000e-001 -1.4933294e-003 1.4933294e-003
6.5100000e-001 -1.4918375e-003 1.4918375e-003
6.5110000e-001 -1.4903472e-003 1.4903472e-003
6.5120000e-001 -1.4888583e-003 1.4888583e-003
6.5130000e-001 -1.4873710e-003 1.4873710e-003
6.5140000e-001 -1.4858851e-003 1.4858851e-003
6.5150000e-001 -1.4844007e-003 1.4844007e-003
6.5160000e-001 -1.4829178e-003 1.4829178e-003
6.5170000e-001 -1.4814363e-003 1.4814363e-003
6.5180000e-001 -1.4799564e-003 1.4799564e-003
6.5190000e-001 -1.4784779e-003 1.4784779e-003
6.5200000e-001 -1.4770009e-003 1.4770009e-003
6.5210000e-001 -1.4755254e-003 1.4755254e-003
6.5220000e-001 -1.4740513e-003 1.4740513e-003
6.5230000e-001 -1.4725787e-003 1.4725787e-003
6.5240000e-001 -1.4711076e-003 1.4711076e-003
6.5250000e-001 -1.4696380e-003 1.4696380e-003
6.5260000e-001 -1.4681698e-003 1.4681698e-003
6.5270000e-001 -1.4667031e-003 1.4667031e-003
6.5280000e-001 -1.4652379e-003 1.4652379e-003
6.5290000e-001 -1.4637741e-003 1.4637741e-003
6.5300000e-001 -1.4623118e-003 1.4623118e-003
6.5310000e-001 -1.4608509e-003 1.4608509e-003
6.5320000e-001 -1.4593916e-003 1.4593916e-003
6.5330000e-001 -1.4579336e-003 1.4579336e-003
6.5340000e-001 -1.4564771e-003 1.4564771e-003
6.5350000e-001 -1.4550221e-003 1.4550221e-003
6.5360000e-001 -1.4535685e-003 1.4535685e-003
6.5370000e-001 -1.4521164e-003 1.4521164e-003
6.5380000e-001 -1.4506658e-003 1.4506658e-003
6.5390000e-001 -1.4492166e-003 1.4492166e-003
6.5400000e-001 -1.4477688e-003 1.4477688e-003
6.5410000e-001 -1.4463225e-003 1.4463225e-003
6.5420000e-001 -1.4448776e-003 1.4448776e-003
6.5430000e-001 -1.4434341e-003 1.4434341e-003
6.5440000e-001 -1.4419922e-003 1.4419922e-003
6.5450000e-001 -1.4405516e-003 1.4405516e-003
6.5460000e-001 -1.4391125e-003 1.4391125e-003
6.5470000e-001 -1.4376748e-003 1.4376748e-003
6.5480000e-001 -1.4362386e-003 1.4362386e-003
6.5490000e-001 -1.4348038e-003 1.4348038e-003
6.5500000e-001 -1.4333704e-003 1.4333704e-003
6.5510000e-001 -1.4319385e-003 1.4319385e-003
6.5520000e-001 -1.4305080e-003 1.4305080e-003
6.5530000e-001 -1.4290789e-003 1.4290789e-003
6.5540000e-001 -1.4276512e-003 1.4276512e-003
6.5550000e-001 -1.4262250e-003 1.4262250e-003
6.5560000e-001 -1.4248002e-003 1.4248002e-003
6.5570000e-001 -1.4233768e-003 1.4233768e-003
6.5580000e-001 -1.4219549e-003 1.4219549e-003
6.5590000e-001 -1.4205343e-003 1.4205343e-003
6.5600000e-001 -1.4191152e-003 1.4191152e-003
6.5610000e-001 -1.4176975e-003 1.4176975e-003
6.5620000e-001 -1.4162812e-003 1.4162812e-003
6.5630000e-001 -1.4148664e-003 1.4148664e-003
6.5640000e-001 -1.4134529e-003 1.4134529e-003
6.5650000e-001 -1.4120409e-003 1.4120409e-003
6.5660000e-001 -1.4106303e-003 1.4106303e-003
6.5670000e-001 -1.4092210e-003 1.4092210e-003
6.5680000e-001 -1.4078132e-003 1.4078132e-003
6.5690000e-001 -1.4064068e-003 1.4064068e-003
6.5700000e-001 -1.4050018e-003 1.4050018e-003
6.5710000e-001 -1.4035982e-003 1.4035982e-003
6.5720000e-001 -1.4021960e-003 1.4021960e-003
6.5730000e-001 -1.4007952e-003 1.4007952e-003
6.5740000e-001 -1.3993958e-003 1.3993958e-003
6.5750000e-001 -1.3979978e-003 1.3979978e-003
6.5760000e-001 -1.3966012e-003 1.3966012e-003
6.5770000e-001 -1.3952060e-003 1.3952060e-003
6.5780000e-001 -1.3938122e-003 1.3938122e-003
6.5790000e-001 -1.3924198e-003 1.3924198e-003
6.5800000e-001 -1.3910288e-003 1.3910288e-003
6.5810000e-001 -1.3896391e-003 1.3896391e-003
6.5820000e-001 -1.3882509e-003 1.3882509e-003
6.5830000e-001 -1.3868640e-003 1.3868640e-003
6.5840000e-001 -1.3854785e-003 1.3854785e-003
6.5850000e-001 -1.3840944e-003 1.3840944e-003
6.5860000e-001 -1.3827117e-003 1.3827117e-003
6.5870000e-001 -1.3813304e-003 1.3813304e-003
6.5880000e-001 -1.3799504e-003 1.3799504e-003
6.5890000e-001 -1.3785719e-003 1.3785719e-003
6.5900000e-001 -1.3771947e-003 1.3771947e-003
6.5910000e-001 -1.3758189e-003 1.3758189e-003
6.5920000e-001 -1.3744444e-003 1.3744444e-003
6.5930000e-001 -1.3730713e-003 1.3730713e-003
6.5940000e-001 -1.3716996e-003 1.3716996e-003
6.5950000e-001 -1.3703293e-003 1.3703293e-003
6.5960000e-001 -1.3689603e-003 1.3689603e-003
6.5970000e-001 -1.3675928e-003 1.3675928e-003
6.5980000e-001 -1.3662265e-003 1.3662265e-003
6.5990000e-001 -1.3648617e-003 1.3648617e-003
6.6000000e-001 -1.3634982e-003 1.3634982e-003
6.6010000e-001 -1.3621360e-003 1.3621360e-003
6.6020000e-001 -1.3607753e-003 1.3607753e-003
6.6030000e-001 -1.3594158e-003 1.3594158e-003
6.6040000e-001 -1.3580578e-003 1.3580578e-003
6.6050000e-001 -1.3567011e-003 1.3567011e-003
6.6060000e-001 -1.3553457e-003 1.3553457e-003
6.6070000e-001 -1.3539917e-003 1.3539917e-003
6.6080000e-001 -1.3526391e-003 1.3526391e-003
6.6090000e-001 -1.3512878e-003 1.3512878e-003
6.6100000e-001 -1.3499379e-003 1.3499379e-003
6.6110000e-001 -1.3485893e-003 1.3485893e-003
6.6120000e-001 -1.3472420e-003 1.3472420e-003
6.6130000e-001 -1.3458962e-003 1.3458962e-003
6.6140000e-001 -1.3445516e-003 1.3445516e-003
6.6150000e-001 -1.3432084e-003 1.3432084e-003
6.6160000e-001 -1.3418665e-003 1.3418665e-003
6.6170000e-001 -1.3405260e-003 1.3405260e-003
6.6180000e-001 -1.3391868e-003 1.3391868e-003
6.6190000e-001 -1.3378490e-003 1.3378490e-003
6.6200000e-001 -1.3365125e-003 1.3365125e-003
6.6210000e-001 -1.3351773e-003 1.3351773e-003
6.6220000e-001 -1.3338434e-003 1.3338434e-003
6.6230000e-001 -1.3325109e-003 1.3325109e-003
6.6240000e-001 -1.3311797e-003 1.3311797e-003
6.6250000e-001 -1.3298499e-003 1.3298499e-003
6.6260000e-001 -1.3285214e-003 1.3285214e-003
6.6270000e-001 -1.3271942e-003 1.3271942e-003
6.6280000e-001 -1.3258683e-003 1.3258683e-003
6.6290000e-001 -1.3245438e-003 1.3245438e-003
6.6300000e-001 -1.3232205e-003 1.3232205e-003
6.6310000e-001 -1.3218986e-003 1.3218986e-003
6.6320000e-001 -1.3205781e-003 1.3205781e-003
6.6330000e-001 -1.3192588e-003 1.3192588e-003
6.6340000e-001 -1.3179409e-003 1.3179409e-003
6.6350000e-001 -1.3166242e-003 1.3166242e-003
6.6360000e-001 -1.3153089e-003 1.3153089e-003
6.6370000e-001 -1.3139949e-003 1.3139949e-003
6.6380000e-001 -1.3126823e-003 1.3126823e-003
6.6390000e-001 -1.3113709e-003 1.3113709e-003
6.6400000e-001 -1.3100608e-003 1.3100608e-003
6.6410000e-001 -1.3087521e-003 1.3087521e-003
6.6420000e-001 -1.3074446e-003 1.3074446e-003
6.6430000e-001 -1.3061385e-003 1.3061385e-003
6.6440000e-001 -1.3048337e-003 1.3048337e-003
6.6450000e-001 -1.3035301e-003 1.3035301e-003
6.6460000e-001 -1.3022279e-003 1.3022279e-003
6.6470000e-001 -1.3009270e-003 1.3009270e-003
6.6480000e-001 -1.2996273e-003 1.2996273e-003
6.6490000e-001 -1.2983290e-003 1.2983290e-003
6.6500000e-001 -1.2970320e-003 1.2970320e-003
6.6510000e-001 -1.2957362e-003 1.2957362e-003
6.6520000e-001 -1.2944418e-003 1.2944418e-003
6.6530000e-001 -1.2931487e-003 1.2931487e-003
6.6540000e-001 -1.2918568e-003 1.2918568e-003
6.6550000e-001 -1.2905662e-003 1.2905662e-003
6.6560000e-001 -1.2892770e-003 1.2892770e-003
6.6570000e-001 -1.2879890e-003 1.2879890e-003
6.6580000e-001 -1.2867023e-003 1.2867023e-003
6.6590000e-001 -1.2854168e-003 1.2854168e-003
6.6600000e-001 -1.2841327e-003 1.2841327e-003
6.6610000e-001 -1.2828499e-003 1.2828499e-003
6.6620000e-001 -1.2815683e-003 1.2815683e-003
6.6630000e-001 -1.2802880e-003 1.2802880e-003
6.6640000e-001 -1.2790090e-003 1.2790090e-003
6.6650000e-001 -1.2777313e-003 1.2777313e-003
6.6660000e-001 -1.2764548e-003 1.2764548e-003
6.6670000e-001 -1.2751796e-003 1.2751796e-003
6.6680000e-001 -1.2739057e-003 1.2739057e-003
6.6690000e-001 -1.2726331e-003 1.2726331e-003
6.6700000e-001 -1.2713617e-003 1.2713617e-003
6.6710000e-001 -1.2700916e-003 1.2700916e-003
6.6720000e-001 -1.2688228e-003 1.2688228e-003
6.6730000e-001 -1.2675553e-003 1.2675553e-003
6.6740000e-001 -1.2662890e-003 1.2662890e-003
6.6750000e-001 -1.2650240e-003 1.2650240e-003
6.6760000e-001 -1.2637602e-003 1.2637602e-003
6.6770000e-001 -1.2624977e-003 1.2624977e-003
6.6780000e-001 -1.2612365e-003 1.2612365e-003
6.6790000e-001 -1.2599765e-003 1.2599765e-003
6.6800000e-001 -1.2587178e-003 1.2587178e-003
6.6810000e-001 -1.2574603e-003 1.2574603e-003
6.6820000e-001 -1.2562041e-003 1.2562041e-003
6.6830000e-001 -1.2549491e-003 1.2549491e-003
6.6840000e-001 -1.2536955e-003 1.2536955e-003
6.6850000e-001 -1.2524430e-003 1.2524430e-003
6.6860000e-001 -1.2511918e-003 1.2511918e-003
6.6870000e-001 -1.2499419e-003 1.2499419e-003
6.6880000e-001 -1.2486932e-003 1.2486932e-003
6.6890000e-001 -1.2474457e-003 1.2474457e-003
6.6900000e-001 -1.2461995e-003 1.2461995e-003
6.6910000e-001 -1.2449546e-003 1.2449546e-003
6.6920000e-001 -1.2437109e-003 1.2437109e-003
6.6930000e-001 -1.2424684e-003 1.2424684e-003
6.6940000e-001 -1.2412272e-003 1.2412272e-003
6.6950000e-001 -1.2399872e-003 1.2399872e-003
6.6960000e-001 -1.2387484e-003 1.2387484e-003
6.6970000e-001 -1.2375109e-003 1.2375109e-003
6.6980000e-001 -1.2362747e-003 1.2362747e-003
6.6990000e-001 -1.2350396e-003 1.2350396e-003
6.7000000e-001 -1.2338058e-003 1.2338058e-003
6.7010000e-001 -1.2325732e-003 1.2325732e-003
6.7020000e-001 -1.2313419e-003 1.2313419e-003
6.7030000e-001 -1.2301118e-003 1.2301118e-003
6.7040000e-001 -1.2288829e-003 1.2288829e-003
6.7050000e-001 -1.2276552e-003 1.2276552e-003
6.7060000e-001 -1.2264288e-003 1.2264288e-003
6.7070000e-001 -1.2252036e-003 1.2252036e-003
6.7080000e-001 -1.2239796e-003 1.2239796e-003
6.7090000e-001 -1.2227569e-003 1.2227569e-003
6.7100000e-001 -1.2215353e-003 1.2215353e-003
6.7110000e-001 -1.2203150e-003 1.2203150e-003
6.7120000e-001 -1.2190959e-003 1.2190959e-003
6.7130000e-001 -1.2178781e-003 1.2178781e-003
6.7140000e-001 -1.2166614e-003 1.2166614e-003
6.7150000e-001 -1.2154459e-003 1.2154459e-003
6.7160000e-001 -1.2142317e-003 1.2142317e-003
6.7170000e-001 -1.2130187e-003 1.2130187e-003
6.7180000e-001 -1.2118069e-003 1.2118069e-003
6.7190000e-001 -1.2105963e-003 1.2105963e-003
6.7200000e-001 -1.2093869e-003 1.2093869e-003
6.7210000e-001 -1.2081787e-003 1.2081787e-003
6.7220000e-001 -1.2069718e-003 1.2069718e-003
6.7230000e-001 -1.2057660e-003 1.2057660e-003
6.7240000e-001 -1.2045614e-003 1.2045614e-003
6.7250000e-001 -1.2033581e-003 1.2033581e-003
6.7260000e-001 -1.2021559e-003 1.2021559e-003
6.7270000e-001 -1.2009550e-003 1.2009550e-003
6.7280000e-001 -1.1997552e-003 1.1997552e-003
6.7290000e-001 -1.1985566e-003 1.1985566e-003
6.7300000e-001 -1.1973593e-003 1.1973593e-003
6.7310000e-001 -1.1961631e-003 1.1961631e-003
6.7320000e-001 -1.1949682e-003 1.1949682e-003
6.7330000e-001 -1.1937744e-003 1.1937744e-003
6.7340000e-001 -1.1925818e-003 1.1925818e-003
6.7350000e-001 -1.1913904e-003 1.1913904e-003
6.7360000e-001 -1.1902002e-003 1.1902002e-003
6.7370000e-001 -1.1890112e-003 1.1890112e-003
6.7380000e-001 -1.1878234e-003 1.1878234e-003
6.7390000e-001 -1.1866367e-003 1.1866367e-003
6.7400000e-001 -1.1854513e-003 1.1854513e-003
6.7410000e-001 -1.1842670e-003 1.1842670e-003
6.7420000e-001 -1.1830839e-003 1.1830839e-003
6.7430000e-001 -1.1819020e-003 1.1819020e-003
6.7440000e-001 -1.1807213e-003 1.1807213e-003
6.7450000e-001 -1.1795418e-003 1.1795418e-003
6.7460000e-001 -1.1783634e-003 1.1783634e-003
6.7470000e-001 -1.1771862e-003 1.1771862e-003
6.7480000e-001 -1.1760102e-003 1.1760102e-003
6.7490000e-001 -1.1748354e-003 1.1748354e-003
6.7500000e-001 -1.1736617e-003 1.1736617e-003
6.7510000e-001 -1.1724892e-003 1.1724892e-003
6.7520000e-001 -1.1713179e-003 1.1713179e-003
6.7530000e-001 -1.1701478e-003 1.1701478e-003
6.7540000e-001 -1.1689788e-003 1.1689788e-003
6.7550000e-001 -1.1678110e-003 1.1678110e-003
6.7560000e-001 -1.1666443e-003 1.1666443e-003
6.7570000e-001 -1.1654788e-003 1.1654788e-003
6.7580000e-001 -1.1643145e-003 1.1643145e-003
6.7590000e-001 -1.1631514e-003 1.1631514e-003
6.7600000e-001 -1.1619894e-003 1.1619894e-003
6.7610000e-001 -1.1608286e-003 1.1608286e-003
6.7620000e-001 -1.1596689e-003 1.1596689e-003
6.7630000e-001 -1.1585104e-003 1.1585104e-003
6.7640000e-001 -1.1573530e-003 1.1573530e-003
6.7650000e-001 -1.1561968e-003 1.1561968e-003
6.7660000e-001 -1.1550418e-003 1.1550418e-003
6.7670000e-001 -1.1538879e-003 1.1538879e-003
6.7680000e-001 -1.1527352e-003 1.1527352e-003
6.7690000e-001 -1.1515836e-003 1.1515836e-003
6.7700000e-001 -1.1504332e-003 1.1504332e-003
6.7710000e-001 -1.1492839e-003 1.1492839e-003
6.7720000e-001 -1.1481357e-003 1.1481357e-003
6.7730000e-001 -1.1469887e-003 1.1469887e-003
6.7740000e-001 -1.1458429e-003 1.1458429e-003
6.7750000e-001 -1.1446982e-003 1.1446982e-003
6.7760000e-001 -1.1435546e-003 1.1435546e-003
6.7770000e-001 -1.1424122e-003 1.1424122e-003
6.7780000e-001 -1.1412710e-003 1.1412710e-003
6.7790000e-001 -1.1401308e-003 1.1401308e-003
6.7800000e-001 -1.1389918e-003 1.1389918e-003
6.7810000e-001 -1.1378540e-003 1.1378540e-003
6.7820000e-001 -1.1367173e-003 1.1367173e-003
6.7830000e-001 -1.1355817e-003 1.1355817e-003
6.7840000e-001 -1.1344472e-003 1.1344472e-003
6.7850000e-001 -1.1333139e-003 1.1333139e-003
6.7860000e-001 -1.1321817e-003 1.1321817e-003
6.7870000e-001 -1.1310507e-003 1.1310507e-003
6.7880000e-001 -1.1299208e-003 1.1299208e-003
6.7890000e-001 -1.1287920e-003 1.1287920e-003
6.7900000e-001 -1.1276643e-003 1.1276643e-003
6.7910000e-001 -1.1265378e-003 1.1265378e-003
6.7920000e-001 -1.1254124e-003 1.1254124e-003
6.7930000e-001 -1.1242881e-003 1.1242881e-003
6.7940000e-001 -1.1231649e-003 1.1231649e-003
6.7950000e-001 -1.1220429e-003 1.1220429e-003
6.7960000e-001 -1.1209219e-003 1.1209219e-003
6.7970000e-001 -1.1198021e-003 1.1198021e-003
6.7980000e-001 -1.1186835e-003 1.1186835e-003
6.7990000e-001 -1.1175659e-003 1.1175659e-003
6.8000000e-001 -1.1164494e-003 1.1164494e-003
6.8010000e-001 -1.1153341e-003 1.1153341e-003
6.8020000e-001 -1.1142199e-003 1.1142199e-003
6.8030000e-001 -1.1131068e-003 1.1131068e-003
6.8040000e-001 -1.1119948e-003 1.1119948e-003
6.8050000e-001 -1.1108839e-003 1.1108839e-003
6.8060000e-001 -1.1097741e-003 1.1097741e-003
6.8070000e-001 -1.1086655e-003 1.1086655e-003
6.8080000e-001 -1.1075579e-003 1.1075579e-003
6.8090000e-001 -1.1064515e-003 1.1064515e-003
6.8100000e-001 -1.1053461e-003 1.1053461e-003
6.8110000e-001 -1.1042419e-003 1.1042419e-003
6.8120000e-001 -1.1031387e-003 1.1031387e-003
6.8130000e-001 -1.1020367e-003 1.1020367e-003
6.8140000e-001 -1.1009358e-003 1.1009358e-003
6.8150000e-001 -1.0998359e-003 1.0998359e-003
6.8160000e-001 -1.0987372e-003 1.0987372e-003
6.8170000e-001 -1.0976395e-003 1.0976395e-003
6.8180000e-001 -1.0965430e-003 1.0965430e-003
6.8190000e-001 -1.0954476e-003 1.0954476e-003
6.8200000e-001 -1.0943532e-003 1.0943532e-003
6.8210000e-001 -1.0932599e-003 1.0932599e-003
6.8220000e-001 -1.0921678e-003 1.0921678e-003
6.8230000e-001 -1.0910767e-003 1.0910767e-003
6.8240000e-001 -1.0899867e-003 1.0899867e-003
6.8250000e-001 -1.0888978e-003 1.0888978e-003
6.8260000e-001 -1.0878100e-003 1.0878100e-003
6.8270000e-001 -1.0867233e-003 1.0867233e-003
6.8280000e-001 -1.0856376e-003 1.0856376e-003
6.8290000e-001 -1.0845531e-003 1.0845531e-003
6.8300000e-001 -1.0834696e-003 1.0834696e-003
6.8310000e-001 -1.0823872e-003 1.0823872e-003
6.8320000e-001 -1.0813059e-003 1.0813059e-003
6.8330000e-001 -1.0802257e-003 1.0802257e-003
6.8340000e-001 -1.0791466e-003 1.0791466e-003
6.8350000e-001 -1.0780685e-003 1.0780685e-003
6.8360000e-001 -1.0769915e-003 1.0769915e-003
6.8370000e-001 -1.0759156e-003 1.0759156e-003
6.8380000e-001 -1.0748407e-003 1.0748407e-003
6.8390000e-001 -1.0737670e-003 1.0737670e-003
6.8400000e-001 -1.0726943e-003 1.0726943e-003
6.8410000e-001 -1.0716227e-003 1.0716227e-003
6.8420000e-001 -1.0705521e-003 1.0705521e-003
6.8430000e-001 -1.0694826e-003 1.0694826e-003
6.8440000e-001 -1.0684142e-003 1.0684142e-003
6.8450000e-001 -1.0673469e-003 1.0673469e-003
6.8460000e-001 -1.0662806e-003 1.0662806e-003
6.8470000e-001 -1.0652154e-003 1.0652154e-003
6.8480000e-001 -1.0641512e-003 1.0641512e-003
6.8490000e-001 -1.0630881e-003 1.0630881e-003
6.8500000e-001 -1.0620261e-003 1.0620261e-003
6.8510000e-001 -1.0609651e-003 1.0609651e-003
6.8520000e-001 -1.0599052e-003 1.0599052e-003
6.8530000e-001 -1.0588464e-003 1.0588464e-003
6.8540000e-001 -1.0577886e-003 1.0577886e-003
6.8550000e-001 -1.0567319e-003 1.0567319e-003
6.8560000e-001 -1.0556762e-003 1.0556762e-003
6.8570000e-001 -1.0546216e-003 1.0546216e-003
6.8580000e-001 -1.0535680e-003 1.0535680e-003
6.8590000e-001 -1.0525155e-003 1.0525155e-003
6.8600000e-001 -1.0514640e-003 1.0514640e-003
6.8610000e-001 -1.0504136e-003 1.0504136e-003
6.8620000e-001 -1.0493642e-003 1.0493642e-003
6.8630000e-001 -1.0483159e-003 1.0483159e-003
6.8640000e-001 -1.0472687e-003 1.0472687e-003
6.8650000e-001 -1.0462224e-003 1.0462224e-003
6.8660000e-001 -1.0451773e-003 1.0451773e-003
6.8670000e-001 -1.0441331e-003 1.0441331e-003
6.8680000e-001 -1.0430900e-003 1.0430900e-003
6.8690000e-001 -1.0420480e-003 1.0420480e-003
6.8700000e-001 -1.0410070e-003 1.0410070e-003
6.8710000e-001 -1.0399670e-003 1.0399670e-003
6.8720000e-001 -1.0389281e-003 1.0389281e-003
6.8730000e-001 -1.0378902e-003 1.0378902e-003
6.8740000e-001 -1.0368533e-003 1.0368533e-003
6.8750000e-001 -1.0358175e-003 1.0358175e-003
6.8760000e-001 -1.0347827e-003 1.0347827e-003
6.8770000e-001 -1.0337490e-003 1.0337490e-003
6.8780000e-001 -1.0327163e-003 1.0327163e-003
6.8790000e-001 -1.0316846e-003 1.0316846e-003
6.8800000e-001 -1.0306539e-003 1.0306539e-003
6.8810000e-001 -1.0296243e-003 1.0296243e-003
6.8820000e-001 -1.0285957e-003 1.0285957e-003
6.8830000e-001 -1.0275681e-003 1.0275681e-003
6.8840000e-001 -1.0265416e-003 1.0265416e-003
6.8850000e-001 -1.0255161e-003 1.0255161e-003
6.8860000e-001 -1.0244916e-003 1.0244916e-003
6.8870000e-001 -1.0234681e-003 1.0234681e-003
6.8880000e-001 -1.0224457e-003 1.0224457e-003
6.8890000e-001 -1.0214243e-003 1.0214243e-003
6.8900000e-001 -1.0204039e-003 1.0204039e-003
6.8910000e-001 -1.0193845e-003 1.0193845e-003
6.8920000e-001 -1.0183661e-003 1.0183661e-003
6.8930000e-001 -1.0173488e-003 1.0173488e-003
6.8940000e-001 -1.0163324e-003 1.0163324e-003
6.8950000e-001 -1.0153171e-003 1.0153171e-003
6.8960000e-001 -1.0143028e-003 1.0143028e-003
6.8970000e-001 -1.0132895e-003 1.0132895e-003
6.8980000e-001 -1.0122772e-003 1.0122772e-003
6.8990000e-001 -1.0112660e-003 1.0112660e-003
6.9000000e-001 -1.0102557e-003 1.0102557e-003
6.9010000e-001 -1.0092465e-003 1.0092465e-003
6.9020000e-001 -1.0082382e-003 1.0082382e-003
6.9030000e-001 -1.0072310e-003 1.0072310e-003
6.9040000e-001 -1.0062248e-003 1.0062248e-003
6.9050000e-001 -1.0052196e-003 1.0052196e-003
6.9060000e-001 -1.0042153e-003 1.0042153e-003
6.9070000e-001 -1.0032121e-003 1.0032121e-003
6.9080000e-001 -1.0022099e-003 1.0022099e-003
6.9090000e-001 -1.0012087e-003 1.0012087e-003
6.9100000e-001 -1.0002085e-003 1.0002085e-003
6.9110000e-001 -9.9920929e-004 9.9920929e-004
6.9120000e-001 -9.9821108e-004 9.9821108e-004
6.9130000e-001 -9.9721386e-004 9.9721386e-004
6.9140000e-001 -9.9621765e-004 9.9621765e-004
6.9150000e-001 -9.9522242e-004 9.9522242e-004
6.9160000e-001 -9.9422820e-004 9.9422820e-004
6.9170000e-001 -9.9323496e-004 9.9323496e-004
6.9180000e-001 -9.9224272e-004 9.9224272e-004
6.9190000e-001 -9.9125147e-004 9.9125147e-004
6.9200000e-001 -9.9026121e-004 9.9026121e-004
6.9210000e-001 -9.8927193e-004 9.8927193e-004
6.9220000e-001 -9.8828365e-004 9.8828365e-004
6.9230000e-001 -9.8729635e-004 9.8729635e-004
6.9240000e-001 -9.8631004e-004 9.8631004e-004
6.9250000e-001 -9.8532472e-004 9.8532472e-004
6.9260000e-001 -9.8434038e-004 9.8434038e-004
6.9270000e-001 -9.8335702e-004 9.8335702e-004
6.9280000e-001 -9.8237465e-004 9.8237465e-004
6.9290000e-001 -9.8139325e-004 9.8139325e-004
6.9300000e-001 -9.8041284e-004 9.8041284e-004
6.9310000e-001 -9.7943341e-004 9.7943341e-004
6.9320000e-001 -9.7845495e-004 9.7845495e-004
6.9330000e-001 -9.7747748e-004 9.7747748e-004
6.9340000e-001 -9.7650097e-004 9.7650097e-004
6.9350000e-001 -9.7552545e-004 9.7552545e-004
6.9360000e-001 -9.7455090e-004 9.7455090e-004
6.9370000e-001 -9.7357732e-004 9.7357732e-004
6.9380000e-001 -9.7260472e-004 9.7260472e-004
6.9390000e-001 -9.7163308e-004 9.7163308e-004
6.9400000e-001 -9.7066242e-004 9.7066242e-004
6.9410000e-001 -9.6969273e-004 9.6969273e-004
6.9420000e-001 -9.6872400e-004 9.6872400e-004
6.9430000e-001 -9.6775625e-004 9.6775625e-004
6.9440000e-001 -9.6678946e-004 9.6678946e-004
6.9450000e-001 -9.6582363e-004 9.6582363e-004
6.9460000e-001 -9.6485878e-004 9.6485878e-004
6.9470000e-001 -9.6389488e-004 9.6389488e-004
6.9480000e-001 -9.6293195e-004 9.6293195e-004
6.9490000e-001 -9.6196998e-004 9.6196998e-004
6.9500000e-001 -9.6100897e-004 9.6100897e-004
6.9510000e-001 -9.6004892e-004 9.6004892e-004
6.9520000e-001 -9.5908983e-004 9.5908983e-004
6.9530000e-001 -9.5813170e-004 9.5813170e-004
6.9540000e-001 -9.5717452e-004 9.5717452e-004
6.9550000e-001 -9.5621831e-004 9.5621831e-004
6.9560000e-001 -9.5526304e-004 9.5526304e-004
6.9570000e-001 -9.5430873e-004 9.5430873e-004
6.9580000e-001 -9.5335538e-004 9.5335538e-004
6.9590000e-001 -9.5240298e-004 9.5240298e-004
6.9600000e-001 -9.5145152e-004 9.5145152e-004
6.9610000e-001 -9.5050102e-004 9.5050102e-004
6.9620000e-001 -9.4955147e-004 9.4955147e-004
6.9630000e-001 -9.4860287e-004 9.4860287e-004
6.9640000e-001 -9.4765521e-004 9.4765521e-004
6.9650000e-001 -9.4670851e-004 9.4670851e-004
