t 1 2 3 4 5 6 jL0100 jL0200 jL0300
4.4700000e-005 1.4628567e-001 -9.3106805e-001 -4.0464254e-001 -4.0464254e-001 -1.3357106e+000 -1.1894249e+000 3.1067536e-002 1.7950331e-002 -8.0604536e-002
4.5000000e-005 1.3695308e-001 -9.3611615e-001 -3.8015325e-001 -3.8015325e-001 -1.3162694e+000 -1.1793163e+000 3.1108622e-002 1.6826991e-002 -8.1630950e-002
4.5300000e-005 1.2760901e-001 -9.4082555e-001 -3.5537611e-001 -3.5537611e-001 -1.2962017e+000 -1.1685927e+000 3.1146905e-002 1.5698001e-002 -8.2590465e-002
4.5600000e-005 1.1825429e-001 -9.4519468e-001 -3.3033141e-001 -3.3033141e-001 -1.2755261e+000 -1.1572718e+000 3.1182381e-002 1.4563767e-002 -8.3482360e-002
4.5900000e-005 1.0888978e-001 -9.4922209e-001 -3.0503962e-001 -3.0503962e-001 -1.2542617e+000 -1.1453719e+000 3.1215048e-002 1.3424701e-002 -8.4305967e-002
4.6200000e-005 9.9516309e-002 -9.5290646e-001 -2.7952141e-001 -2.7952141e-001 -1.2324279e+000 -1.1329116e+000 3.1244903e-002 1.2281213e-002 -8.5060675e-002
4.6500000e-005 9.0134726e-002 -9.5624657e-001 -2.5379764e-001 -2.5379764e-001 -1.2100442e+000 -1.1199095e+000 3.1271944e-002 1.1133717e-002 -8.5745928e-002
4.6800000e-005 8.0745876e-002 -9.5924136e-001 -2.2788927e-001 -2.2788927e-001 -1.1871306e+000 -1.1063847e+000 3.1296167e-002 9.9826273e-003 -8.6361229e-002
4.7100000e-005 7.1350604e-002 -9.6188987e-001 -2.0181743e-001 -2.0181743e-001 -1.1637073e+000 -1.0923567e+000 3.1317573e-002 8.8283594e-003 -8.6906137e-002
4.7400000e-005 6.1949757e-002 -9.6419127e-001 -1.7560335e-001 -1.7560335e-001 -1.1397946e+000 -1.0778449e+000 3.1336157e-002 7.6713299e-003 -8.7380266e-002
4.7700000e-005 5.2544181e-002 -9.6614485e-001 -1.4926836e-001 -1.4926836e-001 -1.1154132e+000 -1.0628690e+000 3.1351921e-002 6.5119561e-003 -8.7783290e-002
4.8000000e-005 4.3134723e-002 -9.6775005e-001 -1.2283388e-001 -1.2283388e-001 -1.0905839e+000 -1.0474492e+000 3.1364861e-002 5.3506560e-003 -8.8114942e-002
4.8300000e-005 3.3722229e-002 -9.6900640e-001 -9.6321374e-002 -9.6321374e-002 -1.0653278e+000 -1.0316055e+000 3.1374978e-002 4.1878483e-003 -8.8375009e-002
4.8600000e-005 2.4307548e-002 -9.6991359e-001 -6.9752371e-002 -6.9752371e-002 -1.0396660e+000 -1.0153584e+000 3.1382270e-002 3.0239520e-003 -8.8563341e-002
4.8900000e-005 1.4891527e-002 -9.7047140e-001 -4.3148419e-002 -4.3148419e-002 -1.0136198e+000 -9.9872830e-001 3.1386738e-002 1.8593863e-003 -8.8679841e-002
4.9200000e-005 5.4750129e-003 -9.7067978e-001 -1.6531076e-002 -1.6531076e-002 -9.8721085e-001 -9.8173584e-001 3.1388380e-002 6.9457061e-004 -8.8724475e-002
4.9500000e-005 -3.9411464e-003 -9.7053875e-001 1.0078103e-002 1.0078103e-002 -9.6046065e-001 -9.6440180e-001 3.1387198e-002 -4.7007590e-004 -8.8697264e-002
4.9800000e-005 -1.3356104e-002 -9.7004851e-001 3.6657590e-002 3.6657590e-002 -9.3339092e-001 -9.4674703e-001 3.1383191e-002 -1.6341341e-003 -8.8598289e-002
5.0100000e-005 -2.2769012e-002 -9.6920936e-001 6.3185896e-002 6.3185896e-002 -9.0602346e-001 -9.2879247e-001 3.1376360e-002 -2.7971853e-003 -8.8427687e-002
5.0400000e-005 -3.2179024e-002 -9.6802171e-001 8.9641592e-002 8.9641592e-002 -8.7838012e-001 -9.1055915e-001 3.1366706e-002 -3.9588114e-003 -8.8185655e-002
5.0700000e-005 -4.1585293e-002 -9.6648614e-001 1.1600333e-001 1.1600333e-001 -8.5048281e-001 -8.9206810e-001 3.1354231e-002 -5.1185948e-003 -8.7872446e-002
5.1000000e-005 -5.0986973e-002 -9.6460330e-001 1.4224984e-001 1.4224984e-001 -8.2235346e-001 -8.7334044e-001 3.1338935e-002 -6.2761187e-003 -8.7488371e-002
5.1300000e-005 -6.0383219e-002 -9.6237401e-001 1.6835998e-001 1.6835998e-001 -7.9401403e-001 -8.5439725e-001 3.1320820e-002 -7.4309675e-003 -8.7033799e-002
5.1600000e-005 -6.9773186e-002 -9.5979919e-001 1.9431272e-001 1.9431272e-001 -7.6548647e-001 -8.3525965e-001 3.1299888e-002 -8.5827266e-003 -8.6509155e-002
5.1900000e-005 -7.9156028e-002 -9.5687990e-001 2.2008720e-001 2.2008720e-001 -7.3679270e-001 -8.1594873e-001 3.1276141e-002 -9.7309824e-003 -8.5914919e-002
5.2200000e-005 -8.8530902e-002 -9.5361730e-001 2.4566269e-001 2.4566269e-001 -7.0795461e-001 -7.9648551e-001 3.1249582e-002 -1.0875323e-002 -8.5251630e-002
5.2500000e-005 -9.7896966e-002 -9.5001270e-001 2.7101865e-001 2.7101865e-001 -6.7899405e-001 -7.7689101e-001 3.1220213e-002 -1.2015338e-002 -8.4519880e-002
5.2800000e-005 -1.0725338e-001 -9.4606751e-001 2.9613475e-001 2.9613475e-001 -6.4993277e-001 -7.5718614e-001 3.1188037e-002 -1.3150619e-002 -8.3720316e-002
5.3100000e-005 -1.1659929e-001 -9.4178328e-001 3.2099084e-001 3.2099084e-001 -6.2079245e-001 -7.3739174e-001 3.1153057e-002 -1.4280759e-002 -8.2853641e-002
5.3400000e-005 -1.2593388e-001 -9.3716168e-001 3.4556702e-001 3.4556702e-001 -5.9159466e-001 -7.1752853e-001 3.1115277e-002 -1.5405353e-002 -8.1920610e-002
5.3700000e-005 -1.3525629e-001 -9.3220448e-001 3.6984363e-001 3.6984363e-001 -5.6236085e-001 -6.9761713e-001 3.1074700e-002 -1.6523999e-002 -8.0922032e-002
5.4000000e-005 -1.4456569e-001 -9.2691359e-001 3.9380126e-001 3.9380126e-001 -5.3311233e-001 -6.7767801e-001 3.1031330e-002 -1.7636295e-002 -7.9858769e-002
5.4300000e-005 -1.5386124e-001 -9.2129104e-001 4.1742078e-001 4.1742078e-001 -5.0387026e-001 -6.5773149e-001 3.0985172e-002 -1.8741844e-002 -7.8731732e-002
5.4600000e-005 -1.6314211e-001 -9.1533896e-001 4.4068335e-001 4.4068335e-001 -4.7465561e-001 -6.3779772e-001 3.0936229e-002 -1.9840251e-002 -7.7541887e-002
5.4900000e-005 -1.7240746e-001 -9.0905963e-001 4.6357042e-001 4.6357042e-001 -4.4548920e-001 -6.1789666e-001 3.0884507e-002 -2.0931123e-002 -7.6290247e-002
5.5200000e-005 -1.8165646e-001 -9.0245540e-001 4.8606379e-001 4.8606379e-001 -4.1639162e-001 -5.9804808e-001 3.0830010e-002 -2.2014069e-002 -7.4977875e-002
5.5500000e-005 -1.9088828e-001 -8.9552879e-001 5.0814555e-001 5.0814555e-001 -3.8738324e-001 -5.7827153e-001 3.0772743e-002 -2.3088704e-002 -7.3605882e-002
5.5800000e-005 -2.0010210e-001 -8.8828240e-001 5.2979818e-001 5.2979818e-001 -3.5848422e-001 -5.5858632e-001 3.0712713e-002 -2.4154643e-002 -7.2175427e-002
5.6100000e-005 -2.0929708e-001 -8.8071895e-001 5.5100449e-001 5.5100449e-001 -3.2971446e-001 -5.3901153e-001 3.0649924e-002 -2.5211505e-002 -7.0687715e-002
5.6400000e-005 -2.1847239e-001 -8.7284127e-001 5.7174769e-001 5.7174769e-001 -3.0109358e-001 -5.1956597e-001 3.0584382e-002 -2.6258915e-002 -6.9143996e-002
5.6700000e-005 -2.2762722e-001 -8.6465233e-001 5.9201136e-001 5.9201136e-001 -2.7264096e-001 -5.0026818e-001 3.0516094e-002 -2.7296498e-002 -6.7545565e-002
5.7000000e-005 -2.3676074e-001 -8.5615516e-001 6.1177949e-001 6.1177949e-001 -2.4437567e-001 -4.8113641e-001 3.0445066e-002 -2.8323884e-002 -6.5893761e-002
5.7300000e-005 -2.4587213e-001 -8.4735295e-001 6.3103648e-001 6.3103648e-001 -2.1631647e-001 -4.6218860e-001 3.0371304e-002 -2.9340707e-002 -6.4189962e-002
5.7600000e-005 -2.5496057e-001 -8.3824897e-001 6.4976716e-001 6.4976716e-001 -1.8848181e-001 -4.4344238e-001 3.0294816e-002 -3.0346606e-002 -6.2435591e-002
5.7900000e-005 -2.6402526e-001 -8.2884660e-001 6.6795679e-001 6.6795679e-001 -1.6088981e-001 -4.2491507e-001 3.0215608e-002 -3.1341222e-002 -6.0632108e-002
5.8200000e-005 -2.7306536e-001 -8.1914934e-001 6.8559109e-001 6.8559109e-001 -1.3355825e-001 -4.0662361e-001 3.0133689e-002 -3.2324201e-002 -5.8781012e-002
5.8500000e-005 -2.8208008e-001 -8.0916078e-001 7.0265624e-001 7.0265624e-001 -1.0650454e-001 -3.8858462e-001 3.0049065e-002 -3.3295194e-002 -5.6883840e-002
5.8800000e-005 -2.9106861e-001 -7.9888462e-001 7.1913889e-001 7.1913889e-001 -7.9745732e-002 -3.7081434e-001 2.9961744e-002 -3.4253856e-002 -5.4942165e-002
5.9100000e-005 -3.0003013e-001 -7.8832467e-001 7.3502617e-001 7.3502617e-001 -5.3298500e-002 -3.5332863e-001 2.9871735e-002 -3.5199845e-002 -5.2957594e-002
5.9400000e-005 -3.0896384e-001 -7.7748482e-001 7.5030570e-001 7.5030570e-001 -2.7179121e-002 -3.3614296e-001 2.9779046e-002 -3.6132827e-002 -5.0931769e-002
5.9700000e-005 -3.1786895e-001 -7.6636908e-001 7.6496561e-001 7.6496561e-001 -1.4034716e-003 -3.1927242e-001 2.9683685e-002 -3.7052470e-002 -4.8866362e-002
6.0000000e-005 -3.2674464e-001 -7.5498155e-001 7.7899453e-001 7.7899453e-001 2.4012986e-002 -3.0273166e-001 2.9585662e-002 -3.7958448e-002 -4.6763076e-002
6.0300000e-005 -3.3559014e-001 -7.4332642e-001 7.9238163e-001 7.9238163e-001 4.9055211e-002 -2.8653493e-001 2.9484985e-002 -3.8850440e-002 -4.4623646e-002
6.0600000e-005 -3.4440464e-001 -7.3140798e-001 8.0511658e-001 8.0511658e-001 7.3708600e-002 -2.7069604e-001 2.9381663e-002 -3.9728129e-002 -4.2449831e-002
6.0900000e-005 -3.5318735e-001 -7.1923061e-001 8.1718960e-001 8.1718960e-001 9.7958987e-002 -2.5522836e-001 2.9275707e-002 -4.0591206e-002 -4.0243419e-002
6.1200000e-005 -3.6193749e-001 -7.0679881e-001 8.2859147e-001 8.2859147e-001 1.2179266e-001 -2.4014482e-001 2.9167126e-002 -4.1439364e-002 -3.8006222e-002
6.1500000e-005 -3.7065427e-001 -6.9411711e-001 8.3931349e-001 8.3931349e-001 1.4519638e-001 -2.2545789e-001 2.9055930e-002 -4.2272305e-002 -3.5740076e-002
6.1800000e-005 -3.7933691e-001 -6.8119019e-001 8.4934754e-001 8.4934754e-001 1.6815735e-001 -2.1117956e-001 2.8942128e-002 -4.3089733e-002 -3.3446838e-002
6.2100000e-005 -3.8798463e-001 -6.6802279e-001 8.5868606e-001 8.5868606e-001 1.9066327e-001 -1.9732135e-001 2.8825733e-002 -4.3891361e-002 -3.1128385e-002
6.2400000e-005 -3.9659665e-001 -6.5461971e-001 8.6732204e-001 8.6732204e-001 2.1270233e-001 -1.8389432e-001 2.8706754e-002 -4.4676904e-002 -2.8786616e-002
6.2700000e-005 -4.0517221e-001 -6.4098589e-001 8.7524908e-001 8.7524908e-001 2.3426319e-001 -1.7090902e-001 2.8585202e-002 -4.5446087e-002 -2.6423443e-002
6.3000000e-005 -4.1371054e-001 -6.2712630e-001 8.8246132e-001 8.8246132e-001 2.5533502e-001 -1.5837552e-001 2.8461089e-002 -4.6198639e-002 -2.4040798e-002
6.3300000e-005 -4.2221087e-001 -6.1304601e-001 8.8895350e-001 8.8895350e-001 2.7590749e-001 -1.4630337e-001 2.8334426e-002 -4.6934294e-002 -2.1640623e-002
6.3600000e-005 -4.3067243e-001 -5.9875017e-001 8.9472097e-001 8.9472097e-001 2.9597079e-001 -1.3470164e-001 2.8205224e-002 -4.7652794e-002 -1.9224877e-002
6.3900000e-005 -4.3909448e-001 -5.8424400e-001 8.9975962e-001 8.9975962e-001 3.1551562e-001 -1.2357886e-001 2.8073496e-002 -4.8353887e-002 -1.6795526e-002
6.4200000e-005 -4.4747626e-001 -5.6953281e-001 9.0406599e-001 9.0406599e-001 3.3453318e-001 -1.1294308e-001 2.7939253e-002 -4.9037326e-002 -1.4354547e-002
6.4500000e-005 -4.5581701e-001 -5.5462194e-001 9.0763717e-001 9.0763717e-001 3.5301522e-001 -1.0280179e-001 2.7802508e-002 -4.9702873e-002 -1.1903927e-002
6.4800000e-005 -4.6411599e-001 -5.3951686e-001 9.1047086e-001 9.1047086e-001 3.7095401e-001 -9.3161988e-002 2.7663273e-002 -5.0350293e-002 -9.4456558e-003
6.5100000e-005 -4.7237246e-001 -5.2422305e-001 9.1256538e-001 9.1256538e-001 3.8834233e-001 -8.4030129e-002 2.7521561e-002 -5.0979361e-002 -6.9817293e-003
6.5400000e-005 -4.8058568e-001 -5.0874609e-001 9.1391962e-001 9.1391962e-001 4.0517353e-001 -7.5412144e-002 2.7377386e-002 -5.1589856e-002 -4.5141463e-003
6.5700000e-005 -4.8875491e-001 -4.9309162e-001 9.1453310e-001 9.1453310e-001 4.2144148e-001 -6.7313430e-002 2.7230759e-002 -5.2181566e-002 -2.0449069e-003
6.6000000e-005 -4.9687941e-001 -4.7726534e-001 9.1440590e-001 9.1440590e-001 4.3714056e-001 -5.9738850e-002 2.7081695e-002 -5.2754284e-002 4.2398901e-004
6.6300000e-005 -5.0495848e-001 -4.6127299e-001 9.1353874e-001 9.1353874e-001 4.5226574e-001 -5.2692732e-002 2.6930208e-002 -5.3307812e-002 2.8905436e-003
6.6600000e-005 -5.1299137e-001 -4.4512041e-001 9.1193291e-001 9.1193291e-001 4.6681250e-001 -4.6178867e-002 2.6776310e-002 -5.3841956e-002 5.3527625e-003
6.6900000e-005 -5.2097737e-001 -4.2881345e-001 9.0959031e-001 9.0959031e-001 4.8077687e-001 -4.0200509e-002 2.6620017e-002 -5.4356533e-002 7.8086563e-003
6.7200000e-005 -5.2891578e-001 -4.1235804e-001 9.0651344e-001 9.0651344e-001 4.9415540e-001 -3.4760376e-002 2.6461343e-002 -5.4851362e-002 1.0256243e-002
6.7500000e-005 -5.3680587e-001 -3.9576016e-001 9.0270537e-001 9.0270537e-001 5.0694522e-001 -2.9860648e-002 2.6300301e-002 -5.5326274e-002 1.2693547e-002
6.7800000e-005 -5.4464694e-001 -3.7902582e-001 8.9816979e-001 8.9816979e-001 5.1914397e-001 -2.5502970e-002 2.6136907e-002 -5.5781105e-002 1.5118606e-002
6.8100000e-005 -5.5243829e-001 -3.6216111e-001 8.9291095e-001 8.9291095e-001 5.3074984e-001 -2.1688453e-002 2.5971175e-002 -5.6215699e-002 1.7529465e-002
6.8400000e-005 -5.6017923e-001 -3.4517214e-001 8.8693370e-001 8.8693370e-001 5.4176155e-001 -1.8417673e-002 2.5803121e-002 -5.6629905e-002 1.9924186e-002
6.8700000e-005 -5.6786906e-001 -3.2806507e-001 8.8024344e-001 8.8024344e-001 5.5217838e-001 -1.5690680e-002 2.5632761e-002 -5.7023583e-002 2.2300843e-002
6.9000000e-005 -5.7550709e-001 -3.1084609e-001 8.7284619e-001 8.7284619e-001 5.6200010e-001 -1.3506991e-002 2.5460109e-002 -5.7396599e-002 2.4657528e-002
6.9300000e-005 -5.8309264e-001 -2.9352144e-001 8.6474848e-001 8.6474848e-001 5.7122704e-001 -1.1865603e-002 2.5285181e-002 -5.7748824e-002 2.6992349e-002
6.9600000e-005 -5.9062504e-001 -2.7609740e-001 8.5595745e-001 8.5595745e-001 5.7986005e-001 -1.0764988e-002 2.5107993e-002 -5.8080141e-002 2.9303434e-002
6.9900000e-005 -5.9810361e-001 -2.5858027e-001 8.4648077e-001 8.4648077e-001 5.8790050e-001 -1.0203106e-002 2.4928562e-002 -5.8390438e-002 3.1588932e-002
7.0200000e-005 -6.0552768e-001 -2.4097638e-001 8.3632667e-001 8.3632667e-001 5.9535028e-001 -1.0177398e-002 2.4746904e-002 -5.8679609e-002 3.3847014e-002
7.0500000e-005 -6.1289659e-001 -2.2329212e-001 8.2550390e-001 8.2550390e-001 6.0221179e-001 -1.0684803e-002 2.4563035e-002 -5.8947560e-002 3.6075875e-002
7.0800000e-005 -6.2020968e-001 -2.0553386e-001 8.1402178e-001 8.1402178e-001 6.0848793e-001 -1.1721755e-002 2.4376972e-002 -5.9194200e-002 3.8273734e-002
7.1100000e-005 -6.2746630e-001 -1.8770802e-001 8.0189013e-001 8.0189013e-001 6.1418211e-001 -1.3284190e-002 2.4188732e-002 -5.9419450e-002 4.0438837e-002
7.1400000e-005 -6.3466580e-001 -1.6982105e-001 7.8911930e-001 7.8911930e-001 6.1929825e-001 -1.5367557e-002 2.3998332e-002 -5.9623235e-002 4.2569459e-002
7.1700000e-005 -6.4180754e-001 -1.5187940e-001 7.7572012e-001 7.7572012e-001 6.2384072e-001 -1.7966818e-002 2.3805790e-002 -5.9805491e-002 4.4663903e-002
7.2000000e-005 -6.4889088e-001 -1.3388956e-001 7.6170397e-001 7.6170397e-001 6.2781442e-001 -2.1076459e-002 2.3611123e-002 -5.9966158e-002 4.6720504e-002
7.2300000e-005 -6.5591518e-001 -1.1585800e-001 7.4708269e-001 7.4708269e-001 6.3122469e-001 -2.4690495e-002 2.3414348e-002 -6.0105188e-002 4.8737627e-002
7.2600000e-005 -6.6287983e-001 -9.7791239e-002 7.3186858e-001 7.3186858e-001 6.3407735e-001 -2.8802481e-002 2.3215484e-002 -6.0222537e-002 5.0713673e-002
7.2900000e-005 -6.6978419e-001 -7.9695787e-002 7.1607446e-001 7.1607446e-001 6.3637867e-001 -3.3405516e-002 2.3014549e-002 -6.0318172e-002 5.2647074e-002
7.3200000e-005 -6.7662766e-001 -6.1578167e-002 6.9971357e-001 6.9971357e-001 6.3813540e-001 -3.8492255e-002 2.2811561e-002 -6.0392066e-002 5.4536300e-002
7.3500000e-005 -6.8340962e-001 -4.3444907e-002 6.8279961e-001 6.8279961e-001 6.3935471e-001 -4.4054914e-002 2.2606538e-002 -6.0444200e-002 5.6379859e-002
7.3800000e-005 -6.9012947e-001 -2.5302538e-002 6.6534673e-001 6.6534673e-001 6.4004419e-001 -5.0085283e-002 2.2399499e-002 -6.0474563e-002 5.8176295e-002
7.4100000e-005 -6.9678661e-001 -7.1575928e-003 6.4736947e-001 6.4736947e-001 6.4021187e-001 -5.6574735e-002 2.2190463e-002 -6.0483152e-002 5.9924193e-002
7.4400000e-005 -7.0338044e-001 1.0983399e-002 6.2888281e-001 6.2888281e-001 6.3986621e-001 -6.3514231e-002 2.1979449e-002 -6.0469972e-002 6.1622176e-002
7.4700000e-005 -7.0991039e-001 2.9113909e-002 6.0990214e-001 6.0990214e-001 6.3901605e-001 -7.0894337e-002 2.1766476e-002 -6.0435035e-002 6.3268912e-002
7.5000000e-005 -7.1637586e-001 4.7227418e-002 5.9044321e-001 5.9044321e-001 6.3767063e-001 -7.8705230e-002 2.1551563e-002 -6.0378362e-002 6.4863109e-002
7.5300000e-005 -7.2277627e-001 6.5317412e-002 5.7052215e-001 5.7052215e-001 6.3583956e-001 -8.6936710e-002 2.1334730e-002 -6.0299981e-002 6.6403519e-002
7.5600000e-005 -7.2911107e-001 8.3377391e-002 5.5015547e-001 5.5015547e-001 6.3353286e-001 -9.5578212e-002 2.1115997e-002 -6.0199928e-002 6.7888938e-002
7.5900000e-005 -7.3537969e-001 1.0140087e-001 5.2936001e-001 5.2936001e-001 6.3076087e-001 -1.0461882e-001 2.0895383e-002 -6.0078247e-002 6.9318211e-002
7.6200000e-005 -7.4158156e-001 1.1938136e-001 5.0815294e-001 5.0815294e-001 6.2753430e-001 -1.1404726e-001 2.0672908e-002 -5.9934990e-002 7.0690223e-002
7.6500000e-005 -7.4771614e-001 1.3731243e-001 4.8655177e-001 4.8655177e-001 6.2386419e-001 -1.2385195e-001 2.0448594e-002 -5.9770215e-002 7.2003913e-002
7.6800000e-005 -7.5378288e-001 1.5518762e-001 4.6457429e-001 4.6457429e-001 6.1976191e-001 -1.3402097e-001 2.0222459e-002 -5.9583990e-002 7.3258264e-002
7.7100000e-005 -7.5978123e-001 1.7300054e-001 4.4223860e-001 4.4223860e-001 6.1523914e-001 -1.4454210e-001 1.9994524e-002 -5.9376389e-002 7.4452308e-002
7.7400000e-005 -7.6571068e-001 1.9074479e-001 4.1956306e-001 4.1956306e-001 6.1030785e-001 -1.5540283e-001 1.9764811e-002 -5.9147495e-002 7.5585128e-002
7.7700000e-005 -7.7157068e-001 2.0841401e-001 3.9656630e-001 3.9656630e-001 6.0498031e-001 -1.6659037e-001 1.9533340e-002 -5.8897399e-002 7.6655857e-002
7.8000000e-005 -7.7736072e-001 2.2600187e-001 3.7326720e-001 3.7326720e-001 5.9926906e-001 -1.7809166e-001 1.9300132e-002 -5.8626196e-002 7.7663679e-002
7.8300000e-005 -7.8308028e-001 2.4350207e-001 3.4968485e-001 3.4968485e-001 5.9318691e-001 -1.8989337e-001 1.9065208e-002 -5.8333994e-002 7.8607828e-002
7.8600000e-005 -7.8872886e-001 2.6090834e-001 3.2583857e-001 3.2583857e-001 5.8674691e-001 -2.0198195e-001 1.8828589e-002 -5.8020904e-002 7.9487592e-002
7.8900000e-005 -7.9430595e-001 2.7821445e-001 3.0174788e-001 3.0174788e-001 5.7996233e-001 -2.1434362e-001 1.8590297e-002 -5.7687046e-002 8.0302311e-002
7.9200000e-005 -7.9981105e-001 2.9541422e-001 2.7743246e-001 2.7743246e-001 5.7284668e-001 -2.2696438e-001 1.8350354e-002 -5.7332549e-002 8.1051379e-002
7.9500000e-005 -8.0524369e-001 3.1250148e-001 2.5291219e-001 2.5291219e-001 5.6541367e-001 -2.3983002e-001 1.8108781e-002 -5.6957548e-002 8.1734242e-002
7.9800000e-005 -8.1060337e-001 3.2947013e-001 2.2820707e-001 2.2820707e-001 5.5767720e-001 -2.5292616e-001 1.7865600e-002 -5.6562183e-002 8.2350401e-002
8.0100000e-005 -8.1588962e-001 3.4631412e-001 2.0333725e-001 2.0333725e-001 5.4965136e-001 -2.6623825e-001 1.7620833e-002 -5.6146607e-002 8.2899411e-002
8.0400000e-005 -8.2110197e-001 3.6302741e-001 1.7832298e-001 1.7832298e-001 5.4135039e-001 -2.7975158e-001 1.7374502e-002 -5.5710974e-002 8.3380883e-002
8.0700000e-005 -8.2623996e-001 3.7960404e-001 1.5318464e-001 1.5318464e-001 5.3278868e-001 -2.9345128e-001 1.7126630e-002 -5.5255449e-002 8.3794482e-002
8.1000000e-005 -8.3130313e-001 3.9603810e-001 1.2794266e-001 1.2794266e-001 5.2398076e-001 -3.0732237e-001 1.6877239e-002 -5.4780203e-002 8.4139927e-002
8.1300000e-005 -8.3629103e-001 4.1232373e-001 1.0261756e-001 1.0261756e-001 5.1494129e-001 -3.2134975e-001 1.6626352e-002 -5.4285415e-002 8.4416995e-002
8.1600000e-005 -8.4120323e-001 4.2845511e-001 7.7229906e-002 7.7229906e-002 5.0568502e-001 -3.3551822e-001 1.6373991e-002 -5.3771268e-002 8.4625515e-002
8.1900000e-005 -8.4603929e-001 4.4442650e-001 5.1800293e-002 5.1800293e-002 4.9622679e-001 -3.4981250e-001 1.6120179e-002 -5.3237957e-002 8.4765376e-002
8.2200000e-005 -8.5079877e-001 4.6023220e-001 2.6349337e-002 2.6349337e-002 4.8658154e-001 -3.6421723e-001 1.5864940e-002 -5.2685678e-002 8.4836519e-002
8.2500000e-005 -8.5548126e-001 4.7586659e-001 8.9765447e-004 8.9765447e-004 4.7676425e-001 -3.7871701e-001 1.5608295e-002 -5.2114638e-002 8.4838943e-002
8.2800000e-005 -8.6008634e-001 4.9132411e-001 -2.4534156e-002 -2.4534156e-002 4.6678995e-001 -3.9329639e-001 1.5350269e-002 -5.1525049e-002 8.4772701e-002
8.3100000e-005 -8.6461360e-001 5.0659924e-001 -4.9925526e-002 -4.9925526e-002 4.5667372e-001 -4.0793988e-001 1.5090885e-002 -5.0917130e-002 8.4637902e-002
8.3400000e-005 -8.6906265e-001 5.2168658e-001 -7.5255940e-002 -7.5255940e-002 4.4643064e-001 -4.2263202e-001 1.4830167e-002 -5.0291106e-002 8.4434711e-002
8.3700000e-005 -8.7343309e-001 5.3658074e-001 -1.0050494e-001 -1.0050494e-001 4.3607580e-001 -4.3735730e-001 1.4568137e-002 -4.9647209e-002 8.4163347e-002
8.4000000e-005 -8.7772454e-001 5.5127644e-001 -1.2565217e-001 -1.2565217e-001 4.2562427e-001 -4.5210027e-001 1.4304819e-002 -4.8985678e-002 8.3824087e-002
8.4300000e-005 -8.8193661e-001 5.6576847e-001 -1.5067735e-001 -1.5067735e-001 4.1509112e-001 -4.6684549e-001 1.4040238e-002 -4.8306755e-002 8.3417258e-002
8.4600000e-005 -8.8606894e-001 5.8005168e-001 -1.7556032e-001 -1.7556032e-001 4.0449136e-001 -4.8157758e-001 1.3774418e-002 -4.7610693e-002 8.2943245e-002
8.4900000e-005 -8.9012115e-001 5.9412100e-001 -2.0028107e-001 -2.0028107e-001 3.9383994e-001 -4.9628122e-001 1.3507381e-002 -4.6897748e-002 8.2402486e-002
8.5200000e-005 -8.9409290e-001 6.0797146e-001 -2.2481971e-001 -2.2481971e-001 3.8315175e-001 -5.1094115e-001 1.3239153e-002 -4.6168182e-002 8.1795473e-002
8.5500000e-005 -8.9798382e-001 6.2159814e-001 -2.4915653e-001 -2.4915653e-001 3.7244160e-001 -5.2554222e-001 1.2969758e-002 -4.5422265e-002 8.1122750e-002
8.5800000e-005 -9.0179359e-001 6.3499622e-001 -2.7327201e-001 -2.7327201e-001 3.6172421e-001 -5.4006938e-001 1.2699220e-002 -4.4660269e-002 8.0384916e-002
8.6100000e-005 -9.0552186e-001 6.4816096e-001 -2.9714679e-001 -2.9714679e-001 3.5101417e-001 -5.5450769e-001 1.2427564e-002 -4.3882476e-002 7.9582619e-002
8.6400000e-005 -9.0916830e-001 6.6108771e-001 -3.2076176e-001 -3.2076176e-001 3.4032595e-001 -5.6884236e-001 1.2154813e-002 -4.3089171e-002 7.8716563e-002
8.6700000e-005 -9.1273260e-001 6.7377190e-001 -3.4409801e-001 -3.4409801e-001 3.2967389e-001 -5.8305871e-001 1.1880993e-002 -4.2280645e-002 7.7787498e-002
8.7000000e-005 -9.1621444e-001 6.8620906e-001 -3.6713688e-001 -3.6713688e-001 3.1907218e-001 -5.9714226e-001 1.1606129e-002 -4.1457194e-002 7.6796228e-002
8.7300000e-005 -9.1961351e-001 6.9839480e-001 -3.8985996e-001 -3.8985996e-001 3.0853484e-001 -6.1107868e-001 1.1330245e-002 -4.0619120e-002 7.5743607e-002
8.7600000e-005 -9.2292952e-001 7.1032482e-001 -4.1224912e-001 -4.1224912e-001 2.9807569e-001 -6.2485383e-001 1.1053366e-002 -3.9766730e-002 7.4630534e-002
