t 1 2 3 4 5 6 7 
2.869e-07 2.39 5 2.74816 0 5 0 5
2.87e-07 2.38909 5 2.73449 0 5 0 5
2.871e-07 2.38818 5 2.72088 0 5 0 5
2.872e-07 2.38727 5 2.70735 0 5 0 5
2.873e-07 2.38636 5 2.69388 0 5 0 5
2.874e-07 2.38545 5 2.68048 0 5 0 5
2.875e-07 2.38455 5 2.66714 0 5 0 5
2.876e-07 2.38364 5 2.65387 0 5 0 5
2.877e-07 2.38273 5 2.64067 0 5 0 5
2.878e-07 2.38182 5 2.62753 0 5 0 5
2.879e-07 2.38091 5 2.61446 0 5 0 5
2.88e-07 2.38 5 2.60145 0 5 0 5
2.881e-07 2.37909 5 2.58851 0 5 0 5
2.882e-07 2.37818 5 2.57563 0 5 0 5
2.883e-07 2.37727 5 2.56281 0 5 0 5
2.884e-07 2.37636 5 2.55006 0 5 0 5
2.885e-07 2.37545 5 2.53738 0 5 0 5
2.886e-07 2.37455 5 2.52475 0 5 0 5
2.887e-07 2.37364 5 2.51219 0 5 0 5
2.888e-07 2.37273 5 2.49969 0 5 0 5
2.889e-07 2.37182 5 2.48726 0 5 0 5
2.89e-07 2.37091 5 2.47488 0 5 0 5
2.891e-07 2.37 5 2.46257 0 5 0 5
2.892e-07 2.36909 5 2.45032 0 5 0 5
2.893e-07 2.36818 5 2.43813 0 5 0 5
2.894e-07 2.36727 5 2.426 0 5 0 5
2.895e-07 2.36636 5 2.41393 0 5 0 5
2.896e-07 2.36545 5 2.40192 0 5 0 5
2.897e-07 2.36455 5 2.38997 0 5 0 5
2.898e-07 2.36364 5 2.37808 0 5 0 5
2.899e-07 2.36273 5 2.36625 0 5 0 5
2.9e-07 2.36182 5 2.35448 0 5 0 5
2.901e-07 2.36091 5 2.34276 0 5 0 5
2.902e-07 2.36 5 2.33111 0 5 0 5
2.903e-07 2.35909 5 2.31951 0 5 0 5
2.904e-07 2.35818 5 2.30797 0 5 0 5
2.905e-07 2.35727 5 2.29649 0 5 0 5
2.906e-07 2.35636 5 2.28506 0 5 0 5
2.907e-07 2.35545 5 2.27369 0 5 0 5
2.908e-07 2.35455 5 2.26238 0 5 0 5
2.909e-07 2.35364 5 2.25113 0 5 0 5
2.91e-07 2.35273 5 2.23993 0 5 0 5
2.911e-07 2.35182 5 2.22878 0 5 0 5
2.912e-07 2.35091 5 2.21769 0 5 0 5
2.913e-07 2.35 5 2.20666 0 5 0 5
2.914e-07 2.34909 5 2.19568 0 5 0 5
2.915e-07 2.34818 5 2.18476 0 5 0 5
2.916e-07 2.34727 5 2.17389 0 5 0 5
2.917e-07 2.34636 5 2.16307 0 5 0 5
2.918e-07 2.34545 5 2.15231 0 5 0 5
2.919e-07 2.34455 5 2.1416 0 5 0 5
2.92e-07 2.34364 5 2.13095 0 5 0 5
2.921e-07 2.34273 5 2.12035 0 5 0 5
2.922e-07 2.34182 5 2.1098 0 5 0 5
2.923e-07 2.34091 5 2.0993 0 5 0 5
2.924e-07 2.34 5 2.08886 0 5 0 5
2.925e-07 2.33909 5 2.07846 0 5 0 5
2.926e-07 2.33818 5 2.06812 0 5 0 5
2.927e-07 2.33727 5 2.05783 0 5 0 5
2.928e-07 2.33636 5 2.0476 0 5 0 5
2.929e-07 2.33545 5 2.03741 0 5 0 5
2.93e-07 2.33455 5 2.02727 0 5 0 5
2.931e-07 2.33364 5 2.01719 0 5 0 5
2.932e-07 2.33273 5 2.00715 0 5 0 5
2.933e-07 2.33182 5 1.99717 0 5 0 5
2.934e-07 2.33091 5 1.98723 0 5 0 5
2.935e-07 2.33 5 1.97734 0 5 0 5
2.936e-07 2.32909 5 1.96751 0 5 0 5
2.937e-07 2.32818 5 1.95772 0 5 0 5
2.938e-07 2.32727 5 1.94798 0 5 0 5
2.939e-07 2.32636 5 1.93829 0 5 0 5
2.94e-07 2.32545 5 1.92864 0 5 0 5
2.941e-07 2.32455 5 1.91905 0 5 0 5
2.942e-07 2.32364 5 1.9095 0 5 0 5
2.943e-07 2.32273 5 1.9 0 5 0 5
2.944e-07 2.32182 5 1.89055 0 5 0 5
2.945e-07 2.32091 5 1.88114 0 5 0 5
2.946e-07 2.32 5 1.87178 0 5 0 5
2.947e-07 2.31909 5 1.86247 0 5 0 5
2.948e-07 2.31818 5 1.8532 0 5 0 5
2.949e-07 2.31727 5 1.84398 0 5 0 5
2.95e-07 2.31636 5 1.83481 0 5 0 5
2.951e-07 2.31545 5 1.82568 0 5 0 5
2.952e-07 2.31455 5 1.8166 0 5 0 5
2.953e-07 2.31364 5 1.80756 0 5 0 5
2.954e-07 2.31273 5 1.79857 0 5 0 5
2.955e-07 2.31182 5 1.78962 0 5 0 5
2.956e-07 2.31091 5 1.78072 0 5 0 5
2.957e-07 2.31 5 1.77186 0 5 0 5
2.958e-07 2.30909 5 1.76304 0 5 0 5
2.959e-07 2.30818 5 1.75427 0 5 0 5
2.96e-07 2.30727 5 1.74554 0 5 0 5
2.961e-07 2.30636 5 1.73686 0 5 0 5
2.962e-07 2.30545 5 1.72822 0 5 0 5
2.963e-07 2.30455 5 1.71962 0 5 0 5
2.964e-07 2.30364 5 1.71106 0 5 0 5
2.965e-07 2.30273 5 1.70255 0 5 0 5
2.966e-07 2.30182 5 1.69408 0 5 0 5
2.967e-07 2.30091 5 1.68565 0 5 0 5
2.968e-07 2.3 5 1.67727 0 5 0 5
2.969e-07 2.29909 5 1.66892 0 5 0 5
2.97e-07 2.29818 5 1.66062 0 5 0 5
2.971e-07 2.29727 5 1.65236 0 5 0 5
2.972e-07 2.29636 5 1.64414 0 5 0 5
2.973e-07 2.29545 5 1.63596 0 5 0 5
2.974e-07 2.29455 5 1.62782 0 5 0 5
2.975e-07 2.29364 5 1.61972 0 5 0 5
2.976e-07 2.29273 5 1.61166 0 5 0 5
2.977e-07 2.29182 5 1.60364 0 5 0 5
2.978e-07 2.29091 5 1.59566 0 5 0 5
2.979e-07 2.29 5 1.58773 0 5 0 5
2.98e-07 2.28909 5 1.57983 0 5 0 5
2.981e-07 2.28818 5 1.57197 0 5 0 5
2.982e-07 2.28727 5 1.56415 0 5 0 5
2.983e-07 2.28636 5 1.55636 0 5 0 5
2.984e-07 2.28545 5 1.54862 0 5 0 5
2.985e-07 2.28455 5 1.54092 0 5 0 5
2.986e-07 2.28364 5 1.53325 0 5 0 5
2.987e-07 2.28273 5 1.52562 0 5 0 5
2.988e-07 2.28182 5 1.51803 0 5 0 5
2.989e-07 2.28091 5 1.51048 0 5 0 5
2.99e-07 2.28 5 1.50296 0 5 0 5
2.991e-07 2.27909 5 1.49549 0 5 0 5
2.992e-07 2.27818 5 1.48805 0 5 0 5
2.993e-07 2.27727 5 1.48064 0 5 0 5
2.994e-07 2.27636 5 1.47328 0 5 0 5
2.995e-07 2.27545 5 1.46595 0 5 0 5
2.996e-07 2.27455 5 1.45865 0 5 0 5
2.997e-07 2.27364 5 1.4514 0 5 0 5
2.998e-07 2.27273 5 1.44418 0 5 0 5
2.999e-07 2.27182 5 1.43699 0 5 0 5
3e-07 2.27091 5 1.42984 0 5 0 5
3.001e-07 2.27 5 1.42273 0 5 0 5
3.002e-07 2.26909 5 1.41565 0 5 0 5
3.003e-07 2.26818 5 1.40861 0 5 0 5
3.004e-07 2.26727 5 1.4016 0 5 0 5
3.005e-07 2.26636 5 1.39463 0 5 0 5
3.006e-07 2.26545 5 1.38769 0 5 0 5
3.007e-07 2.26455 5 1.38078 0 5 0 5
3.008e-07 2.26364 5 1.37391 0 5 0 5
3.009e-07 2.26273 5 1.36708 0 5 0 5
3.01e-07 2.26182 5 1.36028 0 5 0 5
3.011e-07 2.26091 5 1.35351 0 5 0 5
3.012e-07 2.26 5 1.34678 0 5 0 5
3.013e-07 2.25909 5 1.34008 0 5 0 5
3.014e-07 2.25818 5 1.33341 0 5 0 5
3.015e-07 2.25727 5 1.32677 0 5 0 5
3.016e-07 2.25636 5 1.32017 0 5 0 5
3.017e-07 2.25545 5 1.31361 0 5 0 5
3.018e-07 2.25455 5 1.30707 0 5 0 5
3.019e-07 2.25364 5 1.30057 0 5 0 5
3.02e-07 2.25273 5 1.2941 0 5 0 5
3.021e-07 2.25182 5 1.28766 0 5 0 5
3.022e-07 2.25091 5 1.28125 0 5 0 5
3.023e-07 2.25 5 1.27488 0 5 0 5
3.024e-07 2.24909 5 1.26854 0 5 0 5
3.025e-07 2.24818 5 1.26222 0 5 0 5
3.026e-07 2.24727 5 1.25594 0 5 0 5
3.027e-07 2.24636 5 1.2497 0 5 0 5
3.028e-07 2.24545 5 1.24348 0 5 0 5
3.029e-07 2.24455 5 1.23729 0 5 0 5
3.03e-07 2.24364 5 1.23114 0 5 0 5
3.031e-07 2.24273 5 1.22501 0 5 0 5
3.032e-07 2.24182 5 1.21892 0 5 0 5
3.033e-07 2.24091 5 1.21285 0 5 0 5
3.034e-07 2.24 5 1.20682 0 5 0 5
3.035e-07 2.23909 5 1.20081 0 5 0 5
3.036e-07 2.23818 5 1.19484 0 5 0 5
3.037e-07 2.23727 5 1.1889 0 5 0 5
3.038e-07 2.23636 5 1.18298 0 5 0 5
3.039e-07 2.23545 5 1.1771 0 5 0 5
3.04e-07 2.23455 5 1.17124 0 5 0 5
3.041e-07 2.23364 5 1.16541 0 5 0 5
3.042e-07 2.23273 5 1.15961 0 5 0 5
3.043e-07 2.23182 5 1.15384 0 5 0 5
3.044e-07 2.23091 5 1.1481 0 5 0 5
3.045e-07 2.23 5 1.14239 0 5 0 5
3.046e-07 2.22909 5 1.13671 0 5 0 5
3.047e-07 2.22818 5 1.13105 0 5 0 5
3.048e-07 2.22727 5 1.12543 0 5 0 5
3.049e-07 2.22636 5 1.11983 0 5 0 5
3.05e-07 2.22545 5 1.11426 0 5 0 5
3.051e-07 2.22455 5 1.10871 0 5 0 5
3.052e-07 2.22364 5 1.1032 0 5 0 5
3.053e-07 2.22273 5 1.09771 0 5 0 5
3.054e-07 2.22182 5 1.09225 0 5 0 5
3.055e-07 2.22091 5 1.08681 0 5 0 5
3.056e-07 2.22 5 1.08141 0 5 0 5
3.057e-07 2.21909 5 1.07603 0 5 0 5
3.058e-07 2.21818 5 1.07067 0 5 0 5
3.059e-07 2.21727 5 1.06535 0 5 0 5
3.06e-07 2.21636 5 1.06005 0 5 0 5
3.061e-07 2.21545 5 1.05477 0 5 0 5
3.062e-07 2.21455 5 1.04952 0 5 0 5
3.063e-07 2.21364 5 1.0443 0 5 0 5
3.064e-07 2.21273 5 1.03911 0 5 0 5
3.065e-07 2.21182 5 1.03394 0 5 0 5
3.066e-07 2.21091 5 1.02879 0 5 0 5
3.067e-07 2.21 5 1.02367 0 5 0 5
3.068e-07 2.20909 5 1.01858 0 5 0 5
3.069e-07 2.20818 5 1.01351 0 5 0 5
3.07e-07 2.20727 5 1.00847 0 5 0 5
3.071e-07 2.20636 5 1.00345 0 5 0 5
3.072e-07 2.20545 5 0.998462 0 5 0 5
3.073e-07 2.20455 5 0.993495 0 5 0 5
3.074e-07 2.20364 5 0.988552 0 5 0 5
3.075e-07 2.20273 5 0.983634 0 5 0 5
3.076e-07 2.20182 5 0.97874 0 5 0 5
3.077e-07 2.20091 5 0.973871 0 5 0 5
3.078e-07 2.2 5 0.969025 0 5 0 5
3.079e-07 2.19909 5 0.964204 0 5 0 5
3.08e-07 2.19818 5 0.959407 0 5 0 5
3.081e-07 2.19727 5 0.954634 0 5 0 5
3.082e-07 2.19636 5 0.949885 0 5 0 5
3.083e-07 2.19545 5 0.945159 0 5 0 5
3.084e-07 2.19455 5 0.940457 0 5 0 5
3.085e-07 2.19364 5 0.935778 0 5 0 5
3.086e-07 2.19273 5 0.931122 0 5 0 5
3.087e-07 2.19182 5 0.92649 0 5 0 5
3.088e-07 2.19091 5 0.92188 0 5 0 5
3.089e-07 2.19 5 0.917294 0 5 0 5
3.09e-07 2.18909 5 0.91273 0 5 0 5
3.091e-07 2.18818 5 0.908189 0 5 0 5
3.092e-07 2.18727 5 0.903671 0 5 0 5
3.093e-07 2.18636 5 0.899175 0 5 0 5
3.094e-07 2.18545 5 0.894702 0 5 0 5
3.095e-07 2.18455 5 0.89025 0 5 0 5
3.096e-07 2.18364 5 0.885821 0 5 0 5
3.097e-07 2.18273 5 0.881414 0 5 0 5
3.098e-07 2.18182 5 0.877029 0 5 0 5
3.099e-07 2.18091 5 0.872666 0 5 0 5
3.1e-07 2.18 5 0.868324 0 5 0 5
3.101e-07 2.17909 5 0.864004 0 5 0 5
3.102e-07 2.17818 5 0.859706 0 5 0 5
3.103e-07 2.17727 5 0.855428 0 5 0 5
3.104e-07 2.17636 5 0.851173 0 5 0 5
3.105e-07 2.17545 5 0.846938 0 5 0 5
3.106e-07 2.17455 5 0.842724 0 5 0 5
3.107e-07 2.17364 5 0.838532 0 5 0 5
3.108e-07 2.17273 5 0.83436 0 5 0 5
3.109e-07 2.17182 5 0.830209 0 5 0 5
3.11e-07 2.17091 5 0.826078 0 5 0 5
3.111e-07 2.17 5 0.821968 0 5 0 5
3.112e-07 2.16909 5 0.817879 0 5 0 5
3.113e-07 2.16818 5 0.81381 0 5 0 5
3.114e-07 2.16727 5 0.809761 0 5 0 5
3.115e-07 2.16636 5 0.805733 0 5 0 5
3.116e-07 2.16545 5 0.801724 0 5 0 5
3.117e-07 2.16455 5 0.797735 0 5 0 5
3.118e-07 2.16364 5 0.793766 0 5 0 5
3.119e-07 2.16273 5 0.789817 0 5 0 5
3.12e-07 2.16182 5 0.785888 0 5 0 5
3.121e-07 2.16091 5 0.781978 0 5 0 5
3.122e-07 2.16 5 0.778088 0 5 0 5
3.123e-07 2.15909 5 0.774217 0 5 0 5
3.124e-07 2.15818 5 0.770365 0 5 0 5
3.125e-07 2.15727 5 0.766532 0 5 0 5
3.126e-07 2.15636 5 0.762718 0 5 0 5
3.127e-07 2.15545 5 0.758924 0 5 0 5
3.128e-07 2.15455 5 0.755148 0 5 0 5
3.129e-07 2.15364 5 0.751391 0 5 0 5
3.13e-07 2.15273 5 0.747653 0 5 0 5
3.131e-07 2.15182 5 0.743933 0 5 0 5
3.132e-07 2.15091 5 0.740232 0 5 0 5
3.133e-07 2.15 5 0.736549 0 5 0 5
3.134e-07 2.14909 5 0.732885 0 5 0 5
3.135e-07 2.14818 5 0.729239 0 5 0 5
3.136e-07 2.14727 5 0.725611 0 5 0 5
3.137e-07 2.14636 5 0.722001 0 5 0 5
3.138e-07 2.14545 5 0.718409 0 5 0 5
3.139e-07 2.14455 5 0.714834 0 5 0 5
3.14e-07 2.14364 5 0.711278 0 5 0 5
3.141e-07 2.14273 5 0.707739 0 5 0 5
3.142e-07 2.14182 5 0.704218 0 5 0 5
3.143e-07 2.14091 5 0.700715 0 5 0 5
3.144e-07 2.14 5 0.697228 0 5 0 5
3.145e-07 2.13909 5 0.69376 0 5 0 5
3.146e-07 2.13818 5 0.690308 0 5 0 5
3.147e-07 2.13727 5 0.686874 0 5 0 5
3.148e-07 2.13636 5 0.683457 0 5 0 5
3.149e-07 2.13545 5 0.680056 0 5 0 5
3.15e-07 2.13455 5 0.676673 0 5 0 5
3.151e-07 2.13364 5 0.673306 0 5 0 5
3.152e-07 2.13273 5 0.669957 0 5 0 5
3.153e-07 2.13182 5 0.666623 0 5 0 5
3.154e-07 2.13091 5 0.663307 0 5 0 5
3.155e-07 2.13 5 0.660007 0 5 0 5
3.156e-07 2.12909 5 0.656723 0 5 0 5
3.157e-07 2.12818 5 0.653456 0 5 0 5
3.158e-07 2.12727 5 0.650205 0 5 0 5
3.159e-07 2.12636 5 0.64697 0 5 0 5
3.16e-07 2.12545 5 0.643751 0 5 0 5
3.161e-07 2.12455 5 0.640549 0 5 0 5
3.162e-07 2.12364 5 0.637362 0 5 0 5
3.163e-07 2.12273 5 0.634191 0 5 0 5
3.164e-07 2.12182 5 0.631036 0 5 0 5
3.165e-07 2.12091 5 0.627896 0 5 0 5
3.166e-07 2.12 5 0.624772 0 5 0 5
3.167e-07 2.11909 5 0.621664 0 5 0 5
3.168e-07 2.11818 5 0.618571 0 5 0 5
3.169e-07 2.11727 5 0.615494 0 5 0 5
3.17e-07 2.11636 5 0.612432 0 5 0 5
3.171e-07 2.11545 5 0.609385 0 5 0 5
3.172e-07 2.11455 5 0.606353 0 5 0 5
3.173e-07 2.11364 5 0.603336 0 5 0 5
3.174e-07 2.11273 5 0.600334 0 5 0 5
3.175e-07 2.11182 5 0.597348 0 5 0 5
3.176e-07 2.11091 5 0.594376 0 5 0 5
3.177e-07 2.11 5 0.591419 0 5 0 5
3.178e-07 2.10909 5 0.588476 0 5 0 5
3.179e-07 2.10818 5 0.585549 0 5 0 5
3.18e-07 2.10727 5 0.582635 0 5 0 5
3.181e-07 2.10636 5 0.579737 0 5 0 5
3.182e-07 2.10545 5 0.576853 0 5 0 5
3.183e-07 2.10455 5 0.573983 0 5 0 5
3.184e-07 2.10364 5 0.571127 0 5 0 5
3.185e-07 2.10273 5 0.568286 0 5 0 5
3.186e-07 2.10182 5 0.565458 0 5 0 5
3.187e-07 2.10091 5 0.562645 0 5 0 5
3.188e-07 2.1 5 0.559846 0 5 0 5
3.189e-07 2.09909 5 0.55706 0 5 0 5
3.19e-07 2.09818 5 0.554289 0 5 0 5
3.191e-07 2.09727 5 0.551531 0 5 0 5
3.192e-07 2.09636 5 0.548787 0 5 0 5
3.193e-07 2.09545 5 0.546057 0 5 0 5
3.194e-07 2.09455 5 0.54334 0 5 0 5
3.195e-07 2.09364 5 0.540637 0 5 0 5
3.196e-07 2.09273 5 0.537948 0 5 0 5
3.197e-07 2.09182 5 0.535271 0 5 0 5
3.198e-07 2.09091 5 0.532608 0 5 0 5
3.199e-07 2.09 5 0.529958 0 5 0 5
3.2e-07 2.08909 5 0.527322 0 5 0 5
3.201e-07 2.08818 5 0.524698 0 5 0 5
3.202e-07 2.08727 5 0.522088 0 5 0 5
3.203e-07 2.08636 5 0.51949 0 5 0 5
3.204e-07 2.08545 5 0.516906 0 5 0 5
3.205e-07 2.08455 5 0.514334 0 5 0 5
3.206e-07 2.08364 5 0.511775 0 5 0 5
3.207e-07 2.08273 5 0.509229 0 5 0 5
3.208e-07 2.08182 5 0.506696 0 5 0 5
3.209e-07 2.08091 5 0.504175 0 5 0 5
3.21e-07 2.08 5 0.501666 0 5 0 5
3.211e-07 2.07909 5 0.499171 0 5 0 5
3.212e-07 2.07818 5 0.496687 0 5 0 5
3.213e-07 2.07727 5 0.494216 0 5 0 5
3.214e-07 2.07636 5 0.491757 0 5 0 5
3.215e-07 2.07545 5 0.489311 0 5 0 5
3.216e-07 2.07455 5 0.486876 0 5 0 5
3.217e-07 2.07364 5 0.484454 0 5 0 5
3.218e-07 2.07273 5 0.482044 0 5 0 5
3.219e-07 2.07182 5 0.479646 0 5 0 5
3.22e-07 2.07091 5 0.477259 0 5 0 5
3.221e-07 2.07 5 0.474885 0 5 0 5
3.222e-07 2.06909 5 0.472522 0 5 0 5
3.223e-07 2.06818 5 0.470171 0 5 0 5
3.224e-07 2.06727 5 0.467832 0 5 0 5
3.225e-07 2.06636 5 0.465505 0 5 0 5
3.226e-07 2.06545 5 0.463189 0 5 0 5
3.227e-07 2.06455 5 0.460884 0 5 0 5
3.228e-07 2.06364 5 0.458591 0 5 0 5
3.229e-07 2.06273 5 0.45631 0 5 0 5
3.23e-07 2.06182 5 0.45404 0 5 0 5
3.231e-07 2.06091 5 0.451781 0 5 0 5
3.232e-07 2.06 5 0.449533 0 5 0 5
3.233e-07 2.05909 5 0.447297 0 5 0 5
3.234e-07 2.05818 5 0.445071 0 5 0 5
3.235e-07 2.05727 5 0.442857 0 5 0 5
3.236e-07 2.05636 5 0.440654 0 5 0 5
3.237e-07 2.05545 5 0.438461 0 5 0 5
3.238e-07 2.05455 5 0.43628 0 5 0 5
3.239e-07 2.05364 5 0.434109 0 5 0 5
3.24e-07 2.05273 5 0.43195 0 5 0 5
3.241e-07 2.05182 5 0.429801 0 5 0 5
3.242e-07 2.05091 5 0.427662 0 5 0 5
3.243e-07 2.05 5 0.425535 0 5 0 5
3.244e-07 2.04909 5 0.423418 0 5 0 5
3.245e-07 2.04818 5 0.421311 0 5 0 5
3.246e-07 2.04727 5 0.419215 0 5 0 5
3.247e-07 2.04636 5 0.417129 0 5 0 5
3.248e-07 2.04545 5 0.415054 0 5 0 5
3.249e-07 2.04455 5 0.412989 0 5 0 5
3.25e-07 2.04364 5 0.410934 0 5 0 5
3.251e-07 2.04273 5 0.40889 0 5 0 5
3.252e-07 2.04182 5 0.406856 0 5 0 5
3.253e-07 2.04091 5 0.404832 0 5 0 5
3.254e-07 2.04 5 0.402818 0 5 0 5
3.255e-07 2.03909 5 0.400813 0 5 0 5
3.256e-07 2.03818 5 0.398819 0 5 0 5
3.257e-07 2.03727 5 0.396835 0 5 0 5
3.258e-07 2.03636 5 0.394861 0 5 0 5
3.259e-07 2.03545 5 0.392896 0 5 0 5
3.26e-07 2.03455 5 0.390942 0 5 0 5
3.261e-07 2.03364 5 0.388997 0 5 0 5
3.262e-07 2.03273 5 0.387061 0 5 0 5
3.263e-07 2.03182 5 0.385136 0 5 0 5
3.264e-07 2.03091 5 0.38322 0 5 0 5
3.265e-07 2.03 5 0.381313 0 5 0 5
3.266e-07 2.02909 5 0.379416 0 5 0 5
3.267e-07 2.02818 5 0.377528 0 5 0 5
3.268e-07 2.02727 5 0.37565 0 5 0 5
3.269e-07 2.02636 5 0.373781 0 5 0 5
3.27e-07 2.02545 5 0.371922 0 5 0 5
3.271e-07 2.02455 5 0.370071 0 5 0 5
3.272e-07 2.02364 5 0.36823 0 5 0 5
3.273e-07 2.02273 5 0.366398 0 5 0 5
3.274e-07 2.02182 5 0.364575 0 5 0 5
3.275e-07 2.02091 5 0.362761 0 5 0 5
3.276e-07 2.02 5 0.360957 0 5 0 5
3.277e-07 2.01909 5 0.359161 0 5 0 5
3.278e-07 2.01818 5 0.357374 0 5 0 5
3.279e-07 2.01727 5 0.355596 0 5 0 5
3.28e-07 2.01636 5 0.353827 0 5 0 5
3.281e-07 2.01545 5 0.352066 0 5 0 5
3.282e-07 2.01455 5 0.350315 0 5 0 5
3.283e-07 2.01364 5 0.348572 0 5 0 5
3.284e-07 2.01273 5 0.346838 0 5 0 5
3.285e-07 2.01182 5 0.345112 0 5 0 5
3.286e-07 2.01091 5 0.343395 0 5 0 5
3.287e-07 2.01 5 0.341687 0 5 0 5
3.288e-07 2.00909 5 0.339987 0 5 0 5
3.289e-07 2.00818 5 0.338295 0 5 0 5
3.29e-07 2.00727 5 0.336612 0 5 0 5
3.291e-07 2.00636 5 0.334938 0 5 0 5
3.292e-07 2.00545 5 0.333271 0 5 0 5
3.293e-07 2.00455 5 0.331613 0 5 0 5
3.294e-07 2.00364 5 0.329963 0 5 0 5
3.295e-07 2.00273 5 0.328322 0 5 0 5
3.296e-07 2.00182 5 0.326688 0 5 0 5
3.297e-07 2.00091 5 0.325063 0 5 0 5
3.298e-07 2 5 0.323446 0 5 0 5
3.299e-07 1.99909 5 0.321837 0 5 0 5
3.3e-07 1.99818 5 0.320236 0 5 0 5
3.301e-07 1.99727 5 0.318642 0 5 0 5
3.302e-07 1.99636 5 0.317057 0 5 0 5
3.303e-07 1.99545 5 0.31548 0 5 0 5
3.304e-07 1.99455 5 0.31391 0 5 0 5
3.305e-07 1.99364 5 0.312348 0 5 0 5
3.306e-07 1.99273 5 0.310794 0 5 0 5
3.307e-07 1.99182 5 0.309248 0 5 0 5
3.308e-07 1.99091 5 0.30771 0 5 0 5
3.309e-07 1.99 5 0.306179 0 5 0 5
3.31e-07 1.98909 5 0.304655 0 5 0 5
3.311e-07 1.98818 5 0.30314 0 5 0 5
3.312e-07 1.98727 5 0.301632 0 5 0 5
3.313e-07 1.98636 5 0.300131 0 5 0 5
3.314e-07 1.98545 5 0.298638 0 5 0 5
3.315e-07 1.98455 5 0.297152 0 5 0 5
3.316e-07 1.98364 5 0.295674 0 5 0 5
3.317e-07 1.98273 5 0.294203 0 5 0 5
3.318e-07 1.98182 5 0.292739 0 5 0 5
3.319e-07 1.98091 5 0.291282 0 5 0 5
3.32e-07 1.98 5 0.289833 0 5 0 5
3.321e-07 1.97909 5 0.288391 0 5 0 5
3.322e-07 1.97818 5 0.286957 0 5 0 5
3.323e-07 1.97727 5 0.285529 0 5 0 5
3.324e-07 1.97636 5 0.284108 0 5 0 5
3.325e-07 1.97545 5 0.282695 0 5 0 5
3.326e-07 1.97455 5 0.281288 0 5 0 5
3.327e-07 1.97364 5 0.279889 0 5 0 5
3.328e-07 1.97273 5 0.278497 0 5 0 5
3.329e-07 1.97182 5 0.277111 0 5 0 5
3.33e-07 1.97091 5 0.275732 0 5 0 5
3.331e-07 1.97 5 0.27436 0 5 0 5
3.332e-07 1.96909 5 0.272996 0 5 0 5
3.333e-07 1.96818 5 0.271637 0 5 0 5
3.334e-07 1.96727 5 0.270286 0 5 0 5
3.335e-07 1.96636 5 0.268941 0 5 0 5
3.336e-07 1.96545 5 0.267603 0 5 0 5
3.337e-07 1.96455 5 0.266272 0 5 0 5
3.338e-07 1.96364 5 0.264947 0 5 0 5
3.339e-07 1.96273 5 0.263629 0 5 0 5
3.34e-07 1.96182 5 0.262317 0 5 0 5
3.341e-07 1.96091 5 0.261012 0 5 0 5
3.342e-07 1.96 5 0.259714 0 5 0 5
3.343e-07 1.95909 5 0.258422 0 5 0 5
3.344e-07 1.95818 5 0.257136 0 5 0 5
3.345e-07 1.95727 5 0.255857 0 5 0 5
3.346e-07 1.95636 5 0.254584 0 5 0 5
3.347e-07 1.95545 5 0.253317 0 5 0 5
3.348e-07 1.95455 5 0.252057 0 5 0 5
3.349e-07 1.95364 5 0.250803 0 5 0 5
3.35e-07 1.95273 5 0.249555 0 5 0 5
3.351e-07 1.95182 5 0.248314 0 5 0 5
3.352e-07 1.95091 5 0.247078 0 5 0 5
3.353e-07 1.95 5 0.245849 0 5 0 5
3.354e-07 1.94909 5 0.244626 0 5 0 5
3.355e-07 1.94818 5 0.243409 0 5 0 5
3.356e-07 1.94727 5 0.242198 0 5 0 5
3.357e-07 1.94636 5 0.240993 0 5 0 5
3.358e-07 1.94545 5 0.239794 0 5 0 5
3.359e-07 1.94455 5 0.238601 0 5 0 5
3.36e-07 1.94364 5 0.237414 0 5 0 5
3.361e-07 1.94273 5 0.236233 0 5 0 5
3.362e-07 1.94182 5 0.235057 0 5 0 5
3.363e-07 1.94091 5 0.233888 0 5 0 5
3.364e-07 1.94 5 0.232724 0 5 0 5
3.365e-07 1.93909 5 0.231566 0 5 0 5
3.366e-07 1.93818 5 0.230414 0 5 0 5
3.367e-07 1.93727 5 0.229268 0 5 0 5
3.368e-07 1.93636 5 0.228127 0 5 0 5
3.369e-07 1.93545 5 0.226992 0 5 0 5
3.37e-07 1.93455 5 0.225863 0 5 0 5
3.371e-07 1.93364 5 0.224739 0 5 0 5
3.372e-07 1.93273 5 0.223621 0 5 0 5
3.373e-07 1.93182 5 0.222509 0 5 0 5
3.374e-07 1.93091 5 0.221402 0 5 0 5
3.375e-07 1.93 5 0.2203 0 5 0 5
3.376e-07 1.92909 5 0.219204 0 5 0 5
3.377e-07 1.92818 5 0.218114 0 5 0 5
3.378e-07 1.92727 5 0.217028 0 5 0 5
3.379e-07 1.92636 5 0.215949 0 5 0 5
3.38e-07 1.92545 5 0.214874 0 5 0 5
3.381e-07 1.92455 5 0.213805 0 5 0 5
3.382e-07 1.92364 5 0.212742 0 5 0 5
3.383e-07 1.92273 5 0.211683 0 5 0 5
3.384e-07 1.92182 5 0.21063 0 5 0 5
3.385e-07 1.92091 5 0.209582 0 5 0 5
3.386e-07 1.92 5 0.208539 0 5 0 5
3.387e-07 1.91909 5 0.207502 0 5 0 5
