t 1 2 3 4 5 6 7 jV0700 
3.6e-08 4.04503 0.192621 3.93663 0.357876 5 1.58372 0 0
3.61e-08 4.04883 0.192801 3.94014 0.358195 5 1.57584 0 0
3.62e-08 4.0526 0.192981 3.94363 0.358512 5 1.568 0 0
3.63e-08 4.05635 0.19316 3.9471 0.358827 5 1.5602 0 0
3.64e-08 4.06008 0.193337 3.95055 0.359141 5 1.55244 0 0
3.65e-08 4.0638 0.193514 3.95399 0.359453 5 1.54472 0 0
3.66e-08 4.06749 0.19369 3.9574 0.359764 5 1.53703 0 0
3.67e-08 4.07117 0.193865 3.9608 0.360072 5 1.52938 0 0
3.68e-08 4.07482 0.194039 3.96417 0.360379 5 1.52178 0 0
3.69e-08 4.07846 0.194212 3.96753 0.360685 5 1.5142 0 0
3.7e-08 4.08208 0.194385 3.97087 0.360988 5 1.50667 0 0
3.71e-08 4.08567 0.194556 3.9742 0.361291 5 1.49917 0 0
3.72e-08 4.08925 0.194726 3.9775 0.361591 5 1.49172 0 0
3.73e-08 4.09282 0.194896 3.98079 0.36189 5 1.48429 0 0
3.74e-08 4.09636 0.195065 3.98406 0.362187 5 1.47691 0 0
3.75e-08 4.09988 0.195233 3.98731 0.362482 5 1.46956 0 0
3.76e-08 4.10339 0.195399 3.99054 0.362776 5 1.46225 0 0
3.77e-08 4.10688 0.195566 3.99376 0.363069 5 1.45498 0 0
3.78e-08 4.11035 0.195731 3.99695 0.363359 5 1.44774 0 0
3.79e-08 4.1138 0.195895 4.00014 0.363649 5 1.44053 0 0
3.8e-08 4.11723 0.196059 4.0033 0.363936 5 1.43337 0 0
3.81e-08 4.12065 0.196221 4.00645 0.364222 5 1.42624 0 0
3.82e-08 4.12404 0.196383 4.00958 0.364507 5 1.41914 0 0
3.83e-08 4.12743 0.196544 4.01269 0.36479 5 1.41208 0 0
3.84e-08 4.13079 0.196704 4.01578 0.365071 5 1.40506 0 0
3.85e-08 4.13413 0.196863 4.01886 0.365351 5 1.39807 0 0
3.86e-08 4.13746 0.197022 4.02192 0.36563 5 1.39111 0 0
3.87e-08 4.14077 0.19718 4.02497 0.365906 5 1.38419 0 0
3.88e-08 4.14406 0.197336 4.028 0.366182 5 1.3773 0 0
3.89e-08 4.14734 0.197492 4.03101 0.366456 5 1.37045 0 0
3.9e-08 4.1506 0.197648 4.03401 0.366728 5 1.36363 0 0
3.91e-08 4.15384 0.197802 4.03699 0.366999 5 1.35685 0 0
3.92e-08 4.15706 0.197955 4.03995 0.367268 5 1.3501 0 0
3.93e-08 4.16027 0.198108 4.0429 0.367536 5 1.34338 0 0
3.94e-08 4.16346 0.19826 4.04583 0.367803 5 1.3367 0 0
3.95e-08 4.16664 0.198411 4.04875 0.368068 5 1.33005 0 0
3.96e-08 4.1698 0.198562 4.05165 0.368332 5 1.32343 0 0
3.97e-08 4.17294 0.198711 4.05453 0.368594 5 1.31685 0 0
3.98e-08 4.17606 0.19886 4.0574 0.368855 5 1.31029 0 0
3.99e-08 4.17917 0.199008 4.06025 0.369114 5 1.30377 0 0
4e-08 4.18227 0.199156 4.06309 0.369372 5 1.29729 0 0
4.01e-08 4.18534 0.199302 4.06591 0.369629 5 1.29083 0 0
4.02e-08 4.1884 0.199448 4.06872 0.369884 5 1.28441 0 0
4.03e-08 4.19145 0.199593 4.07151 0.370138 5 1.27802 0 0
4.04e-08 4.19448 0.199737 4.07429 0.37039 5 1.27166 0 0
4.05e-08 4.19749 0.199881 4.07705 0.370641 5 1.26534 0 0
4.06e-08 4.20049 0.200023 4.0798 0.370891 5 1.25904 0 0
4.07e-08 4.20347 0.200165 4.08253 0.371139 5 1.25278 0 0
4.08e-08 4.20644 0.200306 4.08525 0.371386 5 1.24655 0 0
4.09e-08 4.20939 0.200447 4.08795 0.371632 5 1.24034 0 0
4.1e-08 4.21232 0.200587 4.09064 0.371876 5 1.23417 9.04729e-13 0
4.11e-08 4.21524 0.200726 4.09331 0.372119 5 1.22803 0.5 0
4.12e-08 4.21815 0.200864 4.09597 0.372361 5 1.22192 1 0
4.13e-08 4.22104 0.201002 4.09861 0.372601 5 1.21584 1.5 0
4.14e-08 4.22391 0.201139 4.10124 0.37284 5 1.20979 2 0
4.15e-08 4.22677 0.201275 4.10386 0.373078 0 1.22865 2.5 0
4.16e-08 4.22962 0.20141 4.10646 0.373314 0 1.24741 3 0
4.17e-08 4.23245 0.201545 4.10904 0.373549 0 1.26608 3.5 0
4.18e-08 4.23526 0.201679 4.11162 0.373783 0 1.28466 4 0
4.19e-08 4.23806 0.201813 4.11418 0.374016 0 1.30314 4.5 0
4.2e-08 4.24085 0.201945 4.11672 0.374247 0 1.32154 5 0
4.21e-08 4.24362 0.202077 4.11925 0.374478 0 1.33984 5 0
4.22e-08 4.24638 0.202208 4.12177 0.374706 0 1.35805 5 0
4.23e-08 4.24912 0.202339 4.12427 0.374934 0 1.37617 5 0
4.24e-08 4.25185 0.202469 4.12676 0.37516 0 1.3942 5 0
4.25e-08 4.25456 0.202598 4.12924 0.375386 0 1.41214 5 0
4.26e-08 4.25726 0.202727 4.1317 0.37561 0 1.42999 5 0
4.27e-08 4.25995 0.202855 4.13416 0.375832 0 1.44775 5 0
4.28e-08 4.26262 0.202982 4.13659 0.376054 0 1.46542 5 0
4.29e-08 4.26528 0.203109 4.13902 0.376274 0 1.483 5 0
4.3e-08 4.26792 0.203234 4.14143 0.376493 0 1.5005 5 0
4.31e-08 4.27055 0.20336 4.14382 0.376711 0 1.51791 5 0
4.32e-08 4.27317 0.203484 4.14621 0.376928 0 1.53524 5 0
4.33e-08 4.27577 0.203608 4.14858 0.377144 0 1.55247 5 0
4.34e-08 4.27836 0.203732 4.15094 0.377358 0 1.56963 5 0
4.35e-08 4.28094 0.203854 4.15328 0.377571 0 1.58669 5 0
4.36e-08 4.2835 0.203976 4.15562 0.377783 0 1.60367 5 0
4.37e-08 4.28605 0.204098 4.15794 0.377994 0 1.62057 5 0
4.38e-08 4.28859 0.204218 4.16024 0.378204 0 1.63738 5 0
4.39e-08 4.29111 0.204339 4.16254 0.378413 0 1.65411 5 0
4.4e-08 4.29362 0.204458 4.16482 0.37862 0 1.67076 5 0
4.41e-08 4.29612 0.204577 4.16709 0.378827 0 1.68732 5 0
4.42e-08 4.2986 0.204695 4.16935 0.379032 0 1.7038 5 0
4.43e-08 4.30107 0.204813 4.1716 0.379236 0 1.7202 5 0
4.44e-08 4.30353 0.20493 4.17383 0.379439 0 1.73652 5 0
4.45e-08 4.30597 0.205046 4.17605 0.379641 0 1.75276 5 0
4.46e-08 4.3084 0.205162 4.17826 0.379842 0 1.76891 5 0
4.47e-08 4.31082 0.205277 4.18046 0.380042 0 1.78499 5 0
4.48e-08 4.31323 0.205392 4.18264 0.38024 0 1.80098 5 0
4.49e-08 4.31563 0.205506 4.18482 0.380438 0 1.8169 5 0
4.5e-08 4.31801 0.205619 4.18698 0.380635 0 1.83273 5 0
4.51e-08 4.32038 0.205732 4.18913 0.38083 0 1.84849 5 0
4.52e-08 4.32273 0.205844 4.19127 0.381024 0 1.86417 5 0
4.53e-08 4.32508 0.205956 4.1934 0.381218 0 1.87977 5 0
4.54e-08 4.32741 0.206067 4.19551 0.38141 0 1.8953 5 0
4.55e-08 4.32973 0.206178 4.19761 0.381601 0 1.91074 5 0
4.56e-08 4.33204 0.206288 4.19971 0.381792 0 1.92611 5 0
4.57e-08 4.33434 0.206397 4.20179 0.381981 0 1.9414 5 0
4.58e-08 4.33662 0.206506 4.20386 0.382169 0 1.95662 5 0
4.59e-08 4.33889 0.206614 4.20592 0.382356 0 1.97176 5 0
4.6e-08 4.34115 0.206722 4.20796 0.382542 0 1.98683 5 0
4.61e-08 4.3434 0.206829 4.21 0.382727 0 2.00182 5 0
4.62e-08 4.34564 0.206935 4.21203 0.382911 0 2.01674 5 0
4.63e-08 4.34787 0.207041 4.21404 0.383095 0 2.03158 5 0
4.64e-08 4.35008 0.207147 4.21604 0.383277 0 2.04635 5 0
4.65e-08 4.35228 0.207251 4.21804 0.383458 0 2.06104 5 0
4.66e-08 4.35447 0.207356 4.22002 0.383638 0 2.07566 5 0
4.67e-08 4.35665 0.20746 4.22199 0.383817 0 2.09021 5 0
4.68e-08 4.35882 0.207563 4.22395 0.383995 0 2.10469 5 0
4.69e-08 4.36098 0.207666 4.2259 0.384173 0 2.11909 5 0
4.7e-08 4.36312 0.207768 4.22784 0.384349 0 2.13343 5 0
4.71e-08 4.36526 0.207869 4.22977 0.384524 0 2.14769 5 0
4.72e-08 4.36738 0.20797 4.23168 0.384699 0 2.16188 5 0
4.73e-08 4.36949 0.208071 4.23359 0.384872 0 2.176 5 0
4.74e-08 4.37159 0.208171 4.23549 0.385045 0 2.19005 5 0
4.75e-08 4.37368 0.208271 4.23738 0.385216 0 2.20403 5 0
4.76e-08 4.37576 0.20837 4.23925 0.385387 0 2.21794 5 0
4.77e-08 4.37783 0.208468 4.24112 0.385556 0 2.23178 5 0
4.78e-08 4.37989 0.208566 4.24298 0.385725 0 2.24555 5 0
4.79e-08 4.38194 0.208664 4.24482 0.385893 0 2.25925 5 0
4.8e-08 4.38397 0.208761 4.24666 0.38606 0 2.27289 5 0
4.81e-08 4.386 0.208857 4.24849 0.386226 0 2.28646 5 0
4.82e-08 4.38801 0.208953 4.2503 0.386391 0 2.29996 5 0
4.83e-08 4.39002 0.209048 4.25211 0.386555 0 2.31339 5 0
4.84e-08 4.39201 0.209143 4.25391 0.386719 0 2.32676 5 0
4.85e-08 4.394 0.209238 4.25569 0.386881 0 2.34006 5 0
4.86e-08 4.39597 0.209332 4.25747 0.387043 0 2.35329 5 0
4.87e-08 4.39793 0.209425 4.25924 0.387203 0 2.36646 5 0
4.88e-08 4.39989 0.209518 4.261 0.387363 0 2.37956 5 0
4.89e-08 4.40183 0.209611 4.26275 0.387522 0 2.3926 5 0
4.9e-08 4.40376 0.209703 4.26448 0.38768 0 2.40557 5 0
4.91e-08 4.40568 0.209794 4.26621 0.387838 0 2.41848 5 0
4.92e-08 4.4076 0.209886 4.26793 0.387994 0 2.43132 5 0
4.93e-08 4.4095 0.209976 4.26965 0.38815 0 2.4441 5 0
4.94e-08 4.41139 0.210066 4.27135 0.388304 0 2.45682 5 0
4.95e-08 4.41327 0.210156 4.27304 0.388458 0 2.46947 5 0
4.96e-08 4.41515 0.210245 4.27472 0.388611 0 2.48206 5 0
4.97e-08 4.41701 0.210334 4.2764 0.388763 0 2.49459 5 0
4.98e-08 4.39518 4.9712 4.27806 0.388915 0 2.50705 5 0
4.99e-08 4.37346 4.97016 4.27972 0.389065 0 2.51945 5 0
5e-08 4.35186 4.96914 4.28137 0.389215 0 2.53179 5 0
5.01e-08 4.33036 4.96811 4.283 0.389364 0 2.54407 5 0
5.02e-08 4.30898 4.96709 4.28463 0.389512 0 2.55629 5 0
5.03e-08 4.28771 4.96608 4.28625 0.389659 0 2.56845 5 0
5.04e-08 4.26656 4.96507 4.28787 0.389806 0 2.58055 5 0
5.05e-08 4.24551 4.96407 4.28947 0.389952 0 2.59258 5 0
5.06e-08 4.22457 4.96307 4.29106 0.390097 0 2.60456 5 0
5.07e-08 4.20374 4.96208 4.29265 0.390241 0 2.61648 5 0
5.08e-08 4.18302 4.9611 4.29422 0.390384 0 2.62834 5 0
5.09e-08 4.16241 4.96011 4.29579 0.390527 0 2.64014 5 0
5.1e-08 4.1419 4.95914 4.29735 0.390668 0 2.65188 5 0
5.11e-08 4.1215 4.95817 4.2989 0.390809 0 2.66356 5 0
5.12e-08 4.10121 4.9572 4.30045 0.39095 0 2.67518 5 0
5.13e-08 4.08103 4.95624 4.30198 0.391089 0 2.68675 5 0
5.14e-08 4.06094 4.95528 4.30351 0.391228 0 2.69826 5 0
5.15e-08 4.04097 4.95433 4.30503 0.391366 0 2.70971 5 0
5.16e-08 4.0211 4.95339 4.30654 0.391503 0 2.7211 5 0
5.17e-08 4.00133 4.95244 4.30804 0.39164 0 2.73244 5 0
5.18e-08 3.98166 4.95151 4.30953 0.391776 0 2.74372 5 0
5.19e-08 3.9621 4.95058 4.31102 0.391911 0 2.75495 5 0
5.2e-08 3.94264 4.94965 4.31249 0.392045 0 2.76612 5 0
5.21e-08 3.92328 4.94873 4.31396 0.392178 0 2.77723 4.5 0
5.22e-08 3.90402 4.94781 4.31542 0.392311 0 2.78829 4 0
5.23e-08 3.88486 4.9469 4.31688 0.392443 0 2.79929 3.5 0
5.24e-08 3.8658 4.94599 4.31832 0.392575 0 2.81024 3 0
5.25e-08 3.84684 4.94509 4.31976 0.392706 0 2.82114 2.5 0
5.26e-08 3.82798 4.94419 4.32119 0.392836 0 2.83198 2 0
5.27e-08 3.80922 4.9433 4.32261 0.392965 0 2.84276 1.5 0
5.28e-08 3.79055 4.94241 4.32403 0.393093 0 2.8535 1 0
5.29e-08 3.77198 4.94152 4.32543 0.393221 0 2.86418 0.5 0
5.3e-08 3.75351 4.94064 4.32683 0.393348 0 2.8748 0 0
5.31e-08 3.73514 4.93977 4.32822 0.393475 0 2.88537 0 0
5.32e-08 3.71686 4.9389 4.32961 0.393601 0 2.89589 0 0
5.33e-08 3.69868 4.93803 4.33099 0.393726 0 2.90636 0 0
5.34e-08 3.68059 4.93717 4.33235 0.39385 0 2.91678 0 0
5.35e-08 3.66259 4.93631 4.33372 0.393974 0 2.92714 0 0
5.36e-08 3.64469 4.93546 4.33507 0.394097 0 2.93746 0 0
5.37e-08 3.62688 4.93461 4.33642 0.39422 0 2.94772 0 0
5.38e-08 3.60917 4.93377 4.33776 0.394341 0 2.95793 0 0
5.39e-08 3.59155 4.93293 4.33909 0.394463 0 2.96809 0 0
5.4e-08 3.57402 4.9321 4.34041 0.394583 0 2.9782 0 0
5.41e-08 3.55658 4.93127 4.34173 0.394703 0 2.98826 0 0
5.42e-08 3.53923 4.93044 4.34304 0.394822 0 2.99826 0 0
5.43e-08 3.52197 4.92962 4.34435 0.394941 0 3.00822 0 0
5.44e-08 3.5048 4.9288 4.34564 0.395058 0 3.01813 0 0
5.45e-08 3.48772 4.92799 4.34693 0.395176 0 3.02799 0 0
5.46e-08 3.47074 4.92718 4.34821 0.395292 0 3.0378 0 0
5.47e-08 3.45383 4.92637 4.34949 0.395408 0 3.04757 0 0
5.48e-08 3.43702 4.92557 4.35076 0.395523 0 3.05728 0 0
5.49e-08 3.4203 4.92478 4.35202 0.395638 0 3.06694 0 0
5.5e-08 3.40366 4.92398 4.35327 0.395752 0 3.07656 0 0
5.51e-08 3.38711 4.9232 4.35452 0.395866 0 3.08613 0 0
5.52e-08 3.37064 4.92241 4.35576 0.395979 0 3.09565 0 0
5.53e-08 3.35426 4.92163 4.357 0.396091 0 3.10513 0 0
5.54e-08 3.33797 4.92086 4.35823 0.396202 0 3.11455 0 0
5.55e-08 3.32176 4.92008 4.35945 0.396313 0 3.12393 0 0
5.56e-08 3.30563 4.91932 4.36066 0.396424 0 3.13327 0 0
5.57e-08 3.28959 4.91855 4.36187 0.396534 0 3.14256 0 0
5.58e-08 3.27364 4.91779 4.36307 0.396643 0 3.1518 0 0
5.59e-08 3.25776 4.91704 4.36427 0.396752 0 3.16099 0 0
5.6e-08 3.24197 4.91628 4.36546 0.39686 0 3.17014 0 0
5.61e-08 3.22626 4.91554 4.36664 0.396967 0 3.17924 0 0
5.62e-08 3.21063 4.91479 4.36781 0.397074 0 3.1883 0 0
5.63e-08 3.19509 4.91405 4.36898 0.39718 0 3.19732 0 0
5.64e-08 3.17962 4.91332 4.37014 0.397286 0 3.20628 0 0
5.65e-08 3.16424 4.91258 4.3713 0.397391 0 3.21521 0 0
5.66e-08 3.14894 4.91185 4.37245 0.397496 0 3.22409 0 0
5.67e-08 3.13371 4.91113 4.3736 0.3976 0 3.23292 0 0
5.68e-08 3.11857 4.91041 4.37473 0.397703 0 3.24172 0 0
5.69e-08 3.1035 4.90969 4.37586 0.397806 0 3.25046 0 0
5.7e-08 3.08851 4.90898 4.37699 0.397908 0 3.25917 0 0
5.71e-08 3.0736 4.90827 4.37811 0.39801 0 3.26783 0 0
5.72e-08 3.05877 4.90756 4.37922 0.398111 0 3.27645 0 0
5.73e-08 3.04402 4.90686 4.38033 0.398212 0 3.28502 0 0
5.74e-08 3.02934 4.90616 4.38143 0.398312 0 3.29355 0 0
5.75e-08 3.01474 4.90546 4.38253 0.398412 0 3.30204 0 0
5.76e-08 3.00021 4.90477 4.38362 0.398511 0 3.31049 0 0
5.77e-08 2.98577 4.90408 4.3847 0.398609 0 3.3189 0 0
5.78e-08 2.97139 4.9034 4.38578 0.398707 0 3.32726 0 0
5.79e-08 2.95709 4.90272 4.38685 0.398804 0 3.33558 0 0
5.8e-08 2.94287 4.90204 4.38792 0.398901 0 3.34386 0 0
5.81e-08 2.92872 4.90137 4.38898 0.398998 0 3.3521 0 0
5.82e-08 2.91464 4.9007 4.39003 0.399094 0 3.3603 0 0
5.83e-08 2.90064 4.90003 4.39108 0.399189 0 3.36846 0 0
5.84e-08 2.88671 4.89937 4.39212 0.399284 0 3.37657 0 0
5.85e-08 2.87285 4.89871 4.39316 0.399378 0 3.38465 0 0
5.86e-08 2.85906 4.89805 4.39419 0.399472 0 3.39269 0 0
5.87e-08 2.84535 4.8974 4.39522 0.399565 0 3.40068 0 0
5.88e-08 2.83171 4.89675 4.39624 0.399658 0 3.40864 0 0
5.89e-08 2.81814 4.8961 4.39725 0.39975 0 3.41656 0 0
5.9e-08 2.80464 4.89546 4.39826 0.399842 0 3.42444 0 0
5.91e-08 2.79121 4.89482 4.39927 0.399933 0 3.43228 0 0
5.92e-08 2.77785 4.89418 4.40026 0.400024 0 3.44007 0 0
5.93e-08 2.76455 4.89355 4.40126 0.400114 0 3.44784 0 0
5.94e-08 2.75133 4.89292 4.40224 0.400204 0 3.45556 0 0
5.95e-08 2.73818 4.89229 4.40323 0.400293 0 3.46324 0 0
5.96e-08 2.7251 4.89167 4.4042 0.400382 0 3.47089 0 0
5.97e-08 2.71208 4.89105 4.40518 0.400471 0 3.47849 0 0
5.98e-08 2.69913 4.89043 4.40614 0.400558 0 3.48606 0 0
5.99e-08 2.68625 4.88982 4.4071 0.400646 0 3.4936 0 0
6e-08 2.67344 4.88921 4.40806 0.400733 0 3.50109 0 0
6.01e-08 2.66069 4.8886 4.40901 0.400819 0 3.50855 0 0
6.02e-08 2.64801 4.888 4.40996 0.400905 0 3.51597 0 0
6.03e-08 2.6354 4.8874 4.4109 0.400991 0 3.52335 0 0
6.04e-08 2.62285 4.8868 4.41183 0.401076 0 3.5307 0 0
6.05e-08 2.61037 4.88621 4.41276 0.40116 0 3.53801 0 0
6.06e-08 2.59795 4.88562 4.41369 0.401244 0 3.54528 0 0
6.07e-08 2.5856 4.88503 4.41461 0.401328 0 3.55252 0 0
6.08e-08 2.57331 4.88444 4.41552 0.401411 0 3.55972 0 0
6.09e-08 2.56108 4.88386 4.41643 0.401494 0 3.56689 0 0
6.1e-08 2.54892 4.88328 4.41734 0.401576 0 3.57402 1.33486e-12 0
6.11e-08 2.53683 4.88271 4.41824 0.401658 0 3.58111 0.5 0
6.12e-08 2.52479 4.88213 4.41914 0.40174 0 3.58817 1 0
6.13e-08 2.51282 4.88156 4.42003 0.401821 0 3.59519 1.5 0
6.14e-08 2.50091 4.881 4.42091 0.401901 0 3.60218 2 0
6.15e-08 2.48906 4.88043 4.42179 0.401981 5 3.58426 2.5 0
6.16e-08 2.47728 4.87987 4.42267 0.402061 5 3.56643 3 0
6.17e-08 2.46555 4.87931 4.42354 0.40214 5 3.54869 3.5 0
6.18e-08 2.45389 4.87876 4.42441 0.402219 5 3.53103 4 0
6.19e-08 2.44229 4.8782 4.42527 0.402297 5 3.51346 4.5 0
6.2e-08 2.43074 4.87765 4.42613 0.402375 5 3.49598 5 0
6.21e-08 2.41926 4.87711 4.42698 0.402453 5 3.47859 5 0
6.22e-08 2.40784 4.87656 4.42783 0.40253 5 3.46128 5 0
6.23e-08 2.39648 4.87602 4.42867 0.402607 5 3.44406 5 0
6.24e-08 2.38517 4.87548 4.42951 0.402683 5 3.42693 5 0
6.25e-08 2.37393 4.87495 4.43035 0.402759 5 3.40988 5 0
6.26e-08 2.36274 4.87442 4.43118 0.402834 5 3.39292 5 0
6.27e-08 2.35162 4.87389 4.432 0.402909 5 3.37603 5 0
6.28e-08 2.34055 4.87336 4.43282 0.402984 5 3.35924 5 0
6.29e-08 2.32954 4.87284 4.43364 0.403058 5 3.34253 5 0
6.3e-08 2.31858 4.87231 4.43445 0.403132 5 3.3259 5 0
6.31e-08 2.30768 4.87179 4.43526 0.403205 5 3.30935 5 0
6.32e-08 2.29684 4.87128 4.43606 0.403278 5 3.29289 5 0
6.33e-08 2.28606 4.87076 4.43686 0.403351 5 3.2765 5 0
6.34e-08 2.27533 4.87025 4.43766 0.403423 5 3.2602 5 0
6.35e-08 2.26466 4.86975 4.43845 0.403495 5 3.24398 5 0
6.36e-08 2.25404 4.86924 4.43923 0.403567 5 3.22784 5 0
6.37e-08 2.24348 4.86874 4.44001 0.403638 5 3.21178 5 0
6.38e-08 2.23298 4.86824 4.44079 0.403708 5 3.1958 5 0
6.39e-08 2.22252 4.86774 4.44156 0.403779 5 3.17991 5 0
6.4e-08 2.21213 4.86724 4.44233 0.403848 5 3.16408 5 0
6.41e-08 2.20178 4.86675 4.4431 0.403918 5 3.14834 5 0
6.42e-08 2.1915 4.86626 4.44386 0.403987 5 3.13268 5 0
6.43e-08 2.18126 4.86577 4.44462 0.404056 5 3.11709 5 0
6.44e-08 2.17108 4.86529 4.44537 0.404124 5 3.10159 5 0
6.45e-08 2.16095 4.86481 4.44612 0.404192 5 3.08616 5 0
6.46e-08 2.15087 4.86433 4.44686 0.40426 5 3.0708 5 0
6.47e-08 2.14085 4.86385 4.4476 0.404327 5 3.05552 5 0
6.48e-08 2.13088 4.86338 4.44834 0.404394 5 3.04032 5 0
6.49e-08 2.12096 4.8629 4.44907 0.404461 5 3.0252 5 0
6.5e-08 2.11109 4.86243 4.4498 0.404527 5 3.01015 5 0
6.51e-08 2.10128 4.86197 4.45052 0.404593 5 2.99517 5 0
6.52e-08 2.09151 4.8615 4.45124 0.404659 5 2.98027 5 0
6.53e-08 2.0818 4.86104 4.45196 0.404724 5 2.96544 5 0
6.54e-08 2.07213 4.86058 4.45267 0.404788 5 2.95069 5 0
6.55e-08 2.06252 4.86012 4.45338 0.404853 5 2.93601 5 0
6.56e-08 2.05296 4.85966 4.45409 0.404917 5 2.9214 5 0
6.57e-08 2.04344 4.85921 4.45479 0.404981 5 2.90687 5 0
6.58e-08 2.03398 4.85876 4.45549 0.405044 5 2.8924 5 0
6.59e-08 2.02457 4.85831 4.45618 0.405107 5 2.87801 5 0
6.6e-08 2.0152 4.85787 4.45687 0.40517 5 2.8637 5 0
6.61e-08 2.00588 4.85742 4.45755 0.405232 5 2.84945 5 0
6.62e-08 1.99662 4.85698 4.45824 0.405294 5 2.83527 5 0
6.63e-08 1.9874 4.85654 4.45892 0.405356 5 2.82117 5 0
6.64e-08 1.97822 4.85611 4.45959 0.405417 5 2.80713 5 0
6.65e-08 1.9691 4.85567 4.46026 0.405478 5 2.79317 5 0
6.66e-08 1.96002 4.85524 4.46093 0.405539 5 2.77927 5 0
6.67e-08 1.951 4.85481 4.46159 0.405599 5 2.76544 5 0
6.68e-08 1.94201 4.85438 4.46225 0.405659 5 2.75168 5 0
6.69e-08 1.93308 4.85396 4.46291 0.405719 5 2.73799 5 0
6.7e-08 1.92419 4.85353 4.46356 0.405779 5 2.72437 5 0
6.71e-08 1.91535 4.85311 4.46421 0.405838 5 2.71082 5 0
6.72e-08 1.90655 4.85269 4.46486 0.405896 5 2.69733 5 0
6.73e-08 1.8978 4.85228 4.4655 0.405955 5 2.68391 5 0
6.74e-08 1.8891 4.85186 4.46614 0.406013 5 2.67056 5 0
6.75e-08 1.88044 4.85145 4.46678 0.406071 5 2.65727 5 0
6.76e-08 1.87182 4.85104 4.46741 0.406128 5 2.64405 5 0
6.77e-08 1.86325 4.85063 4.46804 0.406185 5 2.6309 5 0
6.78e-08 1.85473 4.85023 4.46866 0.406242 5 2.61781 5 0
6.79e-08 1.84625 4.84982 4.46929 0.406299 5 2.60478 5 0
6.8e-08 1.83781 4.84942 4.46991 0.406355 5 2.59182 5 0
6.81e-08 1.82942 4.84902 4.47052 0.406411 5 2.57893 5 0
6.82e-08 1.82107 4.84862 4.47113 0.406467 5 2.5661 5 0
6.83e-08 1.81277 4.84823 4.47174 0.406522 5 2.55333 5 0
6.84e-08 1.8045 4.84783 4.47235 0.406577 5 2.54063 5 0
6.85e-08 1.79629 4.84744 4.47295 0.406632 5 2.52799 5 0
6.86e-08 1.78811 4.84705 4.47355 0.406686 5 2.51541 5 0
6.87e-08 1.77998 4.84667 4.47414 0.40674 5 2.5029 5 0
6.88e-08 1.77189 4.84628 4.47474 0.406794 5 2.49045 5 0
6.89e-08 1.76384 4.8459 4.47532 0.406848 5 2.47806 5 0
6.9e-08 1.75583 4.84552 4.47591 0.406901 5 2.46573 5 0
6.91e-08 1.74786 4.84514 4.47649 0.406954 5 2.45346 5 0
6.92e-08 1.73994 4.84476 4.47707 0.407007 5 2.44125 5 0
6.93e-08 1.73206 4.84438 4.47765 0.407059 5 2.42911 5 0
6.94e-08 1.72422 4.84401 4.47822 0.407111 5 2.41702 5 0
6.95e-08 1.71642 4.84364 4.47879 0.407163 5 2.405 5 0
6.96e-08 1.70866 4.84327 4.47936 0.407215 5 2.39303 5 0
6.97e-08 1.70094 4.8429 4.47992 0.407266 5 2.38113 5 0
6.98e-08 1.69326 4.84254 4.48049 0.407317 5 2.36928 5 0
6.99e-08 1.68562 4.84217 4.48104 0.407368 5 2.35749 5 0
7e-08 1.67802 4.84181 4.4816 0.407418 5 2.34576 5 0
7.01e-08 1.67046 4.84145 4.48215 0.407468 5 2.33409 5 0
7.02e-08 1.66294 4.84109 4.4827 0.407518 5 2.32248 5 0
7.03e-08 1.65546 4.84074 4.48324 0.407568 5 2.31093 5 0
7.04e-08 1.64802 4.84038 4.48379 0.407617 5 2.29943 5 0
7.05e-08 1.64062 4.84003 4.48433 0.407666 5 2.28799 5 0
7.06e-08 1.63325 4.83968 4.48486 0.407715 5 2.27661 5 0
7.07e-08 1.62593 4.83933 4.4854 0.407764 5 2.26528 5 0
7.08e-08 1.61864 4.83898 4.48593 0.407812 5 2.25401 5 0
7.09e-08 1.61139 4.83864 4.48646 0.40786 5 2.2428 5 0
7.1e-08 1.60417 4.83829 4.48698 0.407908 5 2.23164 5 0
7.11e-08 1.597 4.83795 4.48751 0.407955 5 2.22054 5 0
7.12e-08 1.58986 4.83761 4.48803 0.408002 5 2.20949 5 0
7.13e-08 1.58276 4.83727 4.48854 0.408049 5 2.1985 5 0
7.14e-08 1.5757 4.83694 4.48906 0.408096 5 2.18756 5 0
7.15e-08 1.56867 4.8366 4.48957 0.408143 5 2.17667 5 0
7.16e-08 1.56168 4.83627 4.49008 0.408189 5 2.16585 5 0
7.17e-08 1.55473 4.83594 4.49058 0.408235 5 2.15507 5 0
7.18e-08 1.54781 4.83561 4.49109 0.408281 5 2.14435 5 0
7.19e-08 1.54093 4.83528 4.49159 0.408326 5 2.13368 5 0
7.2e-08 1.53409 4.83496 4.49209 0.408371 5 2.12306 5 0
7.21e-08 1.52728 4.83463 4.49258 0.408416 5 2.1125 4.5 0
7.22e-08 1.5205 4.83431 4.49307 0.408461 5 2.10199 4 0
7.23e-08 1.51376 4.83399 4.49356 0.408506 5 2.09153 3.5 0
7.24e-08 1.50706 4.83367 4.49405 0.40855 5 2.08113 3 0
7.25e-08 1.50039 4.83335 4.49453 0.408594 5 2.07077 2.5 0
7.26e-08 1.49376 4.83304 4.49502 0.408638 5 2.06047 2 0
